# airline	from	to	codeshare	stops	equipment
# Date: 2009-12-07
PK	LHE	BAH		0	733
PK	LHE	BCN		0	310
PK	LHE	CDG		0	772
PK	LHE	DEL		0	733
PK	LHE	DMM		0	310 733
PK	LHE	DXB		0	310 772
PK	LHE	GLA		0	310
PK	LHE	ISB		0	310
PK	LHE	JED		0	773 772
PK	LHE	KWI		0	310
PK	LHE	LHR		0	773 777 772
PK	LHE	MAN		0	777 773 772
PK	LHE	MCT		0	733
PK	LHE	OSL		0	772
PK	LHE	PEW		0	733 310
PK	LHE	RUH		0	310 777
PK	LHE	YYZ		0	777
PK	LYP	DXB		0	733
PK	LYP	RYK		0	733
PK	MAN	JFK		0	777
PK	MXP	CDG		0	773
PK	NRT	PEK		0	310
PK	OSL	CPH		0	772
PK	PEK	NRT		0	310
PK	PEW	AAN		0	733 310
PK	PEW	AUH		0	310 733
PK	PEW	DOH		0	733
PK	PEW	DXB		0	310 733
PK	PEW	JED		0	772
PK	PEW	KBL		0	AT5
PK	PEW	KWI		0	310
PK	PEW	RUH		0	310
PK	RYK	AUH		0	733
PK	SKT	AUH		0	733
PK	SKT	DXB		0	733
PK	SKT	KWI		0	733
PK	SKT	MCT		0	733
PK	TUK	GWD		0	AT5
PK	TUK	SHJ		0	AT5
PK	UET	DXB		0	733
PL	ATC	NAS		0	ATP
PL	ELH	NAS		0	ATP
PL	GHB	NAS		0	ATP
PL	LGI	NAS		0	ATP
PL	NAS	ATC		0	ATP
PL	NAS	ELH		0	ATP
PL	NAS	GHB		0	ATP
PL	NAS	LGI		0	ATP
PL	NAS	RSD		0	ATP
PL	NAS	SML		0	ATP
PL	RSD	NAS		0	ATP
PL	SML	NAS		0	ATP
PM	CCN	HEA		0	AN4
PM	DEL	KBL		0	734
PM	DXB	KBL		0	734
PM	FAH	HEA		0	AN4
PM	HEA	CCN		0	AN4
PM	HEA	FAH		0	AN4
PM	HEA	KBL		0	732
PM	JED	KBL		0	734
PM	KBL	DEL		0	734
PM	KBL	DXB		0	734
PM	KBL	HEA		0	732
PM	KBL	JED		0	734
PM	KBL	KDH		0	734
PM	KBL	RUH		0	734
PM	KBL	UND		0	AN4
PM	KDH	KBL		0	734
PM	RUH	KBL		0	734
PM	UND	KBL		0	AN4
PN	CAN	CKG		0	319
PN	CKG	CAN		0	319
PN	CKG	CSX		0	733
PN	CKG	HAK		0	733
PN	CKG	KMG		0	733
PN	CKG	KWL		0	319
PN	CKG	LJG		0	319
PN	CKG	NKG		0	733
PN	CKG	SYX		0	733
PN	CKG	TNA		0	319
PN	CKG	TSN		0	733
PN	CKG	WUH		0	733
PN	CKG	ZUH		0	733
PN	CSX	CKG		0	733
PN	CSX	NGB		0	733
PN	CSX	XMN		0	733
PN	FOC	WUH		0	733
PN	HAK	CKG		0	733
PN	HRB	TNA		0	319
PN	JHG	KMG		0	733
PN	KMG	CKG		0	733
PN	KMG	JHG		0	733
PN	KWL	CKG		0	319
PN	KWL	XMN		0	319
PN	LJG	CKG		0	319
PN	NGB	CSX		0	733
PN	NKG	CKG		0	733
PN	NKG	TAO		0	733
PN	SYX	CKG		0	733
PN	TAO	NKG		0	733
PN	TNA	CKG		0	319
PN	TNA	HRB		0	319
PN	TSN	CKG		0	733
PN	WUH	CKG		0	733
PN	WUH	FOC		0	733
PN	XMN	CSX		0	733
PN	XMN	KWL		0	319
PN	ZUH	CKG		0	733
PR	AUH	MNL	*	0	777
PR	BAH	MNL	*	0	343
PR	BCD	CEB		0	DH4 DH3
PR	BCD	MNL		0	320
PR	BKI	CEB	*	0	734
PR	BKI	KUL	*	0	734
PR	BKK	MNL		0	320
PR	BWN	MNL	*	0	767 320
PR	BXU	CEB		0	DH3
PR	BXU	MNL		0	319
PR	CBO	MNL		0	320
PR	CEB	BCD		0	DH4 DH3
PR	CEB	BKI	*	0	734
PR	CEB	BXU		0	DH3
PR	CEB	CGY		0	DH4
PR	CEB	DPL		0	DH4
PR	CEB	DVO		0	319
PR	CEB	GES		0	DH4
PR	CEB	HKG	*	0	340
PR	CEB	ILO		0	DH4 DH3
PR	CEB	KLO		0	DH3
PR	CEB	MNL		0	320 330 319
PR	CEB	NRT		0	330
PR	CEB	OZC		0	DH4
PR	CEB	TAC		0	DH4
PR	CEB	ZAM		0	DH4
PR	CGK	MNL		0	320
PR	CGK	SIN		0	320
PR	CGY	CEB		0	DH4
PR	CGY	MNL		0	320
PR	CRM	MNL		0	DH4
PR	CYP	MNL		0	DH3
PR	DGT	MNL		0	319
PR	DOH	MNL	*	0	777 330
PR	DPL	CEB		0	DH4
PR	DPL	MNL		0	319
PR	DVO	CEB		0	319
PR	DVO	MNL		0	330 319 320
PR	DVO	ZAM		0	DH4
PR	DXB	MNL	*	0	77W
PR	FUK	MNL		0	320
PR	GES	CEB		0	DH4
PR	GES	MNL		0	343
PR	GUM	MNL		0	320 744
PR	HKG	CEB	*	0	330 340
PR	HKG	MNL		0	319 744 320 330
PR	HNL	MNL		0	343
PR	ICN	MNL		0	320
PR	ILO	CEB		0	DH4 DH3
PR	ILO	MNL		0	320 319
PR	KIX	MNL		0	330
PR	KLO	CEB		0	DH3
PR	KLO	MNL		0	320
PR	KUL	BKI	*	0	734
PR	KUL	MNL	*	0	330
PR	LAO	MNL		0	320
PR	LAS	YVR		0	343
PR	LAX	MNL		0	343
PR	LAX	MNL		1	744
PR	LGP	MNL		0	319 320
PR	MEL	MNL		0	330
PR	MEL	SYD		0	330
PR	MFM	MNL		0	320
PR	MNL	AUH	*	0	777
PR	MNL	BAH	*	0	343
PR	MNL	BCD		0	320
PR	MNL	BKK		0	320
PR	MNL	BWN	*	0	767 320
PR	MNL	BXU		0	319
PR	MNL	CBO		0	320
PR	MNL	CEB		0	330 319 320
PR	MNL	CGK		0	320
PR	MNL	CGY		0	320
PR	MNL	CRM		0	DH4
PR	MNL	CYP		0	DH3
PR	MNL	DGT		0	319
PR	MNL	DOH	*	0	330 777
PR	MNL	DPL		0	319
PR	MNL	DVO		0	330 319 320
PR	MNL	DXB	*	0	77W
PR	MNL	FUK		0	320
PR	MNL	GES		0	343
PR	MNL	GUM		0	320
PR	MNL	HKG		0	744 320 330 319
PR	MNL	HNL		0	343
PR	MNL	ICN		0	320
PR	MNL	ILO		0	320 319
PR	MNL	KIX		0	330
PR	MNL	KLO		0	320
PR	MNL	KUL	*	0	330
PR	MNL	LAO		0	320
PR	MNL	LAX		0	744 343
PR	MNL	LGP		0	319 320
PR	MNL	MEL		0	330
PR	MNL	MFM		0	320
PR	MNL	NGO		0	330
PR	MNL	NRT		0	744
PR	MNL	OMC		0	DH3
PR	MNL	OZC		0	319
PR	MNL	PEK		0	320
PR	MNL	PPS		0	330 320
PR	MNL	PUS		0	320
PR	MNL	PVG		0	320
PR	MNL	RXS		0	320
PR	MNL	SFO		0	744
PR	MNL	SGN		0	320
PR	MNL	SIN		0	320
PR	MNL	SJI		0	DH4
PR	MNL	SUG		0	DH4
PR	MNL	SYD		0	330
PR	MNL	TAC		0	320 319
PR	MNL	TAG		0	320
PR	MNL	TPE		0	320
PR	MNL	TUG		0	DH4
PR	MNL	USU		0	DH3
PR	MNL	VRC		0	DH4
PR	MNL	WNP		0	DH4
PR	MNL	XMN		0	320
PR	MNL	YVR		0	343
PR	MNL	ZAM		0	320 319
PR	NGO	MNL		0	330
PR	NRT	CEB		0	330
PR	NRT	MNL		0	744
PR	OMC	MNL		0	DH3
PR	OZC	CEB		0	DH4
PR	OZC	MNL		0	319
PR	PEK	MNL		0	320
PR	PPS	MNL		0	330 320
PR	PUS	MNL		0	320
PR	PVG	MNL		0	320
PR	RXS	MNL		0	320
PR	SFO	GUM		0	744
PR	SGN	MNL		0	320
PR	SIN	CGK		0	320
PR	SIN	MNL		0	320
PR	SJI	MNL		0	DH4
PR	SUG	MNL		0	DH4
PR	SYD	MEL		0	330
PR	SYD	MNL		0	330
PR	TAC	CEB		0	DH4
PR	TAC	MNL		0	320 319
PR	TAG	MNL		0	320
PR	TPE	MNL		0	320
PR	TUG	MNL		0	DH4
PR	USU	MNL		0	DH3
PR	VRC	MNL		0	DH4
PR	WNP	MNL		0	DH4
PR	XMN	MNL		0	320
PR	YVR	LAS		0	343
PR	YVR	MNL		0	343
PR	ZAM	CEB		0	DH4
PR	ZAM	DVO		0	DH4
PR	ZAM	MNL		0	320 319
PS	AMS	KBP		0	737
PS	AMS	KBP	*	0	737
PS	AUH	BAH	*	0	320
PS	AUH	KWI	*	0	320
PS	AUH	MCT	*	0	330
PS	BAH	AUH	*	0	320
PS	BCN	KBP		0	737
PS	BOC	PAC		0	F27
PS	BRU	KBP		0	737
PS	BRU	LIS	*	0	320
PS	BRU	VIE	*	0	F70
PS	CDG	KBP		0	737
PS	CDG	KBP	*	0	318 319
PS	CHX	PAC		0	F27
PS	CPH	HEL	*	0	319
PS	CTE	PAC		0	DHT
PS	CWC	KBP	*	0	ER4
PS	DAV	PAC		0	DH3
PS	DNK	KBP	*	0	ER4
PS	DNK	VIE	*	0	F70
PS	DOK	VIE	*	0	CRJ
PS	DXB	KBP		0	737
PS	FAO	LIS	*	0	319
PS	FCO	KBP		0	737
PS	FCO	KBP	*	0	320
PS	FCO	LWO		0	737
PS	FNC	LIS	*	0	320
PS	FRA	KBP		0	737
PS	GVA	VIE	*	0	DH4
PS	HEL	CPH	*	0	319
PS	HEL	KBP		0	737
PS	HEL	KBP	*	0	E70
PS	HRK	KBP	*	0	ER4
PS	HRK	VIE	*	0	CRJ
PS	IFO	KBP	*	0	ER4
PS	KBP	AMS		0	737
PS	KBP	AMS	*	0	737
PS	KBP	AUH		0	737
PS	KBP	BCN		0	737
PS	KBP	BRU		0	737
PS	KBP	CDG		0	737
PS	KBP	CDG	*	0	318 319
PS	KBP	CWC	*	0	ER4
PS	KBP	DNK	*	0	ER4
PS	KBP	DXB		0	737
PS	KBP	FCO		0	737
PS	KBP	FCO	*	0	320
PS	KBP	FRA		0	737
PS	KBP	HEL		0	737
PS	KBP	HEL	*	0	E70
PS	KBP	HRK	*	0	ER4
PS	KBP	IFO	*	0	ER4
PS	KBP	LGW		0	737
PS	KBP	LIS		0	737
PS	KBP	LJU	*	0	CR2
PS	KBP	LWO		0	737
PS	KBP	LWO	*	0	737 A81
PS	KBP	MAD		0	737
PS	KBP	MXP		0	737
PS	KBP	MXP	*	0	320
PS	KBP	ODS	*	0	ER4 737 A81
PS	KBP	SIP	*	0	ER4 A81 737
PS	KBP	TBS		0	737
PS	KBP	TBS	*	0	737
PS	KBP	TXL		0	737
PS	KBP	UDJ	*	0	ER4
PS	KBP	VIE		0	737
PS	KBP	VIE	*	0	F70 320
PS	KBP	VSG	*	0	ER4
PS	KBP	ZRH		0	737
PS	KWI	AUH	*	0	320
PS	LGW	KBP		0	737
PS	LIS	BRU	*	0	319
PS	LIS	FAO	*	0	319
PS	LIS	FNC	*	0	320
PS	LIS	KBP		0	737
PS	LIS	OPO	*	0	319
PS	LJU	KBP	*	0	CR2
PS	LWO	FCO		0	737
PS	LWO	KBP		0	737
PS	LWO	KBP	*	0	737 A81
PS	LWO	MAD		0	737
PS	LWO	NAP		0	737
PS	LWO	VIE	*	0	F70
PS	MAD	KBP		0	737
PS	MCT	AUH	*	0	320
PS	MXP	KBP		0	737
PS	MXP	KBP	*	0	320
PS	NAP	LWO		0	737
PS	ODS	KBP	*	0	ER4 A81 737
PS	ODS	VIE		0	737
PS	ODS	VIE	*	0	F70
PS	OPO	BRU	*	0	ER4
PS	OPO	LIS	*	0	319
PS	OTD	PAC		0	DHT
PS	PAC	BOC		0	F27
PS	PAC	CHX		0	F27
PS	PAC	CTE		0	DHT
PS	PAC	CZJ		0	DHT
PS	PAC	DAV		0	DH3
PS	PAC	OTD		0	DHT
PS	SIP	KBP	*	0	737 ER4 A81
PS	TBS	KBP		0	737
PS	TBS	KBP	*	0	737
PS	TIP	VIE	*	0	319
PS	TUW	PAC		0	DHT
PS	TXL	KBP		0	737
PS	UDJ	KBP	*	0	ER4
PS	VIE	BRU	*	0	100
PS	VIE	DNK	*	0	F70
PS	VIE	DOK	*	0	CRJ
PS	VIE	GVA	*	0	F70
PS	VIE	HRK	*	0	CRJ
PS	VIE	KBP		0	737
PS	VIE	KBP	*	0	F70 320
PS	VIE	LWO	*	0	F70
PS	VIE	ODS		0	737
PS	VIE	ODS	*	0	F70
PS	VIE	TIP	*	0	319
PS	VSG	KBP	*	0	ER4
PS	ZRH	KBP		0	737
PS	ZRH	LIS	*	0	320
PU	AEP	MVD		0	CRJ
PU	AEP	PDP		0	CRJ
PU	ASU	MVD		0	CRJ
PU	ASU	SCL		0	CRJ
PU	BCN	MAD	*	0	320
PU	COR	MVD		0	CRJ
PU	CWB	MVD		0	CRJ
PU	FLN	MVD		0	CRJ
PU	GIG	MVD		0	CRJ
PU	GRU	MVD		0	CRJ
PU	GRU	MVD	*	0	320
PU	MAD	MVD	*	0	340
PU	MVD	AEP		0	CRJ
PU	MVD	ASU		0	CRJ
PU	MVD	COR		0	CRJ
PU	MVD	CWB		0	CRJ
PU	MVD	FLN		0	CRJ
PU	MVD	GIG		0	CRJ
PU	MVD	GRU		0	CRJ
PU	MVD	GRU	*	0	320
PU	MVD	MAD	*	0	340
PU	MVD	PDP		0	CRJ
PU	MVD	POA		0	CRJ
PU	MVD	SCL		0	CRJ
PU	PDP	AEP		0	CRJ
PU	PDP	MVD		0	CRJ
PU	POA	MVD		0	CRJ
PU	PUQ	SCL		0	CRJ
PU	SCL	ASU		0	CRJ
PU	SCL	MVD		0	CRJ
PU	SVQ	MAD	*	0	320
PV	SBH	SFG		0	BNI
PV	SBH	SXM		0	BNI
PV	SFG	SBH		0	BNI
PV	SXM	SBH		0	BNI
PW	ARK	ZNZ		0	AT7
PW	DAR	ARK		0	AT7
PW	DAR	JRO		0	AT7 AT4
PW	DAR	MUZ		0	AT4
PW	DAR	MWZ		0	733 AT7
PW	DAR	MYW		0	AT7
PW	DAR	NBO		0	AT7 733
PW	DAR	NBO	*	0	733
PW	DAR	SHY		0	AT4
PW	DAR	TBO		0	AT4
PW	DAR	ZNZ		0	AT7 AT4
PW	EBB	MWZ		0	AT7
PW	JRO	DAR		0	AT4 AT7
PW	JRO	MWZ		0	AT7
PW	JRO	NBO		0	AT7
PW	JRO	ZNZ		0	AT7
PW	MBA	ZNZ		0	AT4 AT7
PW	MUZ	MWZ		0	AT4
PW	MWZ	DAR		0	AT4 733 AT7
PW	MWZ	EBB		0	AT7
PW	MWZ	JRO		0	AT7
PW	MWZ	NBO		0	AT7 AT4
PW	MYW	DAR		0	AT7
PW	NBO	DAR		0	AT7 733
PW	NBO	DAR	*	0	733
PW	NBO	JRO		0	AT7
PW	NBO	MWZ		0	AT7 AT4
PW	NBO	ZNZ		0	AT7 AT4
PW	SHY	MWZ		0	AT4
PW	TBO	TKQ		0	AT4
PW	TKQ	DAR		0	AT4
PW	ZNZ	DAR		0	AT7 AT4
PW	ZNZ	MBA		0	AT4 AT7
PW	ZNZ	NBO		0	AT7 AT4
PX	BNE	POM		0	763 100 752
PX	BUA	RAB		0	100
PX	CMU	POM		0	DH8
PX	CNS	POM		0	100 DH3
PX	GKA	POM		0	DH3
PX	GUR	POM		0	DH3 DH8
PX	HGU	POM		0	100 DH8
PX	HGU	TBG		0	DH3
PX	HIR	NAN		0	100
PX	HIR	POM		0	100
PX	HKG	POM		0	752
PX	HKN	LAE		0	DH3
PX	HKN	POM		0	DH8 DH3
PX	HKN	RAB		0	DH3
PX	KUL	POM		0	752
PX	KVG	MAS		0	100
PX	KVG	POM		0	100
PX	KVG	RAB		0	100
PX	LAE	HKN		0	DH3
PX	LAE	MAS		0	100
PX	LAE	POM		0	100 DH8 DH3
PX	LAE	RAB		0	100
PX	LNV	POM		0	DH3 DH8
PX	LNV	RAB		0	DH8
PX	MAG	POM		0	100 DH3
PX	MAG	WWK		0	100
PX	MAS	LAE		0	100
PX	MAS	MAG		0	100
PX	MAS	POM		0	100
PX	MDU	POM		0	DH8
PX	MNL	POM		0	763
PX	MXH	POM		0	DH8
PX	NAN	HIR		0	100
PX	NRT	POM		0	752
PX	PNP	POM		0	DH3 DH8
PX	POM	BNE		0	100 763 752
PX	POM	BUA		0	100
PX	POM	CMU		0	DH8
PX	POM	CNS		0	100 DH3
PX	POM	GKA		0	DH3
PX	POM	GUR		0	DH3 DH8
PX	POM	HGU		0	100 DH8
PX	POM	HIR		0	100
PX	POM	HKG		0	752
PX	POM	HKN		0	DH3 DH8
PX	POM	KUL		0	752
PX	POM	KVG		0	100
PX	POM	LAE		0	100 DH8 DH3
PX	POM	LNV		0	DH8 DH3
PX	POM	MAG		0	100 DH3
PX	POM	MDU		0	DH8
PX	POM	MNL		0	763
PX	POM	MXH		0	DH8
PX	POM	NRT		0	752
PX	POM	PNP		0	DH3 DH8
PX	POM	RAB		0	DH8 100
PX	POM	SIN		0	763
PX	POM	SYD		0	752
PX	POM	TBG		0	DH3
PX	POM	TIZ		0	DH8
PX	POM	WWK		0	100
PX	RAB	BUA		0	100
PX	RAB	HKN		0	DH3
PX	RAB	KVG		0	100
PX	RAB	LAE		0	100
PX	RAB	LNV		0	DH8
PX	RAB	POM		0	DH8 100
PX	SIN	POM		0	763
PX	SYD	POM		0	752
PX	TBG	HGU		0	DH3
PX	TBG	POM		0	DH3
PX	TIZ	POM		0	DH8
PX	VAI	WWK		0	100
PX	WWK	MAG		0	100
PX	WWK	POM		0	100
PX	WWK	VAI		0	100
PY	AMS	PBM		0	340
PY	AUA	MIA		0	733
PY	AUA	PBM		0	733
PY	BEL	CAY		0	733
PY	BEL	PBM		0	733
PY	CAY	BEL		0	733
PY	CAY	PBM		0	733
PY	CUR	PBM		0	733
PY	CUR	POS		0	733
PY	MIA	AUA		0	733
PY	PBM	AMS		0	340
PY	PBM	AUA		0	733
PY	PBM	BEL		0	733
PY	PBM	CAY		0	733
PY	PBM	CUR		0	733
PY	PBM	POS		0	733
PY	POS	CUR		0	733
PY	POS	PBM		0	733
PZ	AGT	ASU		0	320
PZ	AGT	GRU		0	320
PZ	ASU	AGT		0	320
PZ	ASU	CBB		0	320
PZ	ASU	EZE		0	320
PZ	ASU	GRU		0	320
PZ	ASU	LPB		0	320
PZ	ASU	SCL		0	320
PZ	CBB	VVI		0	320
PZ	EZE	ASU		0	320
PZ	EZE	GIG		0	320
PZ	GIG	EZE		0	320
PZ	GRU	AGT		0	320
PZ	GRU	ASU		0	320
PZ	LPB	ASU		0	320
PZ	SCL	ASU		0	320
PZ	VVI	ASU		0	320
Q2	CMB	MLE		0	DH3
Q2	GAN	KDM		0	DH2 DH3
Q2	GAN	MLE		0	DH3 DH2
Q2	HAQ	MLE		0	D28 DH2 DH3
Q2	KDM	GAN		0	DH2 DH3
Q2	KDM	MLE		0	DH2 D28 DH3
Q2	KDO	MLE		0	DH2 DH3
Q2	MLE	CMB		0	DH3
Q2	MLE	GAN		0	DH3 DH2
Q2	MLE	HAQ		0	DH2 DH3 D28
Q2	MLE	KDM		0	DH2 D28 DH3
Q2	MLE	KDO		0	DH2 DH3
Q2	MLE	TRV		0	DH3
Q2	TRV	MLE		0	DH3
Q4	PWM	YQI		0	J31
Q4	YBG	YUL		0	J31
Q4	YHZ	YQI		0	J31
Q4	YQI	PWM		0	J31
Q4	YQI	YHZ		0	J31
Q4	YUL	YBG		0	J31
Q5	FAI	HKB		0	CNA
Q5	HKB	FAI		0	CNA
Q5	TKJ	CZN		0	CNA
Q6	ABM	CNS		0	DH1
Q6	AUU	CNS		0	DH1
Q6	BEU	BQL		0	DH1
Q6	BEU	BVI		0	DH1
Q6	BNE	TWB		0	DH1
Q6	BQL	BEU		0	DH1
Q6	BQL	ISA		0	DH1
Q6	BUC	DMD		0	DH1
Q6	BUC	ONG		0	DH1
Q6	BVI	BEU		0	DH1
Q6	BVI	WNR		0	DH1
Q6	CMA	SGO		0	DH1
Q6	CMA	XTG		0	DH1
Q6	CNJ	ISA		0	DH1
Q6	CNS	ABM		0	DH1
Q6	CNS	CNJ		0	DH1
Q6	CNS	CTN		0	BET
Q6	CNS	CUQ		0	BET
Q6	CNS	EDR		0	DH1
Q6	CNS	IRG		0	DH1
Q6	CNS	ISA		0	DH1
Q6	CNS	KWM		0	DH1
Q6	CNS	NTN		0	DH1
Q6	CTL	TWB		0	DH1
Q6	CTL	ULP		0	DH1
Q6	CTN	CNS		0	BET
Q6	CUQ	CNS		0	BET
Q6	DMD	BUC		0	DH1
Q6	DMD	ISA		0	DH1
Q6	DMD	ONG		0	DH1
Q6	EDR	CNS		0	DH1
Q6	EDR	KWM		0	DH1
Q6	IRG	AUU		0	DH1
Q6	ISA	BQL		0	DH1
Q6	ISA	CNS		0	DH1
Q6	ISA	DMD		0	DH1
Q6	KWM	CNS		0	DH1
Q6	KWM	EDR		0	DH1
Q6	NTN	CNS		0	DH1
Q6	NTN	ONG		0	DH1
Q6	ONG	BUC		0	DH1
Q6	ONG	DMD		0	DH1
Q6	ONG	NTN		0	DH1
Q6	SGO	CMA		0	DH1
Q6	SGO	TWB		0	DH1
Q6	TWB	BNE		0	DH1
Q6	TWB	CTL		0	DH1
Q6	TWB	SGO		0	DH1
Q6	ULP	CTL		0	DH1
Q6	ULP	WNR		0	DH1
Q6	WNR	BVI		0	DH1
Q6	WNR	ULP		0	DH1
Q6	XTG	CMA		0	DH1
Q7	FPO	NAS		0	SF3
Q7	GGT	NAS		0	SF3
Q7	MHH	NAS		0	SF3
Q7	NAS	FPO		0	SF3
Q7	NAS	GGT		0	SF3
Q7	NAS	MHH		0	SF3
Q8	BZV	PNR		0	732
Q8	COO	BZV		0	732
Q8	COO	PNR		0	732
Q8	DLA	PNR		0	732
Q8	JNB	PNR		0	762
Q8	PNR	BZV		0	732
Q8	PNR	COO		0	732
Q8	PNR	DLA		0	732
Q8	PNR	JNB		0	762
Q9	ABV	NIM		0	F50
Q9	AJY	NIM		0	F50
Q9	AJY	ZND		0	F50
Q9	COO	NIM		0	F50
Q9	MFQ	NIM		0	F50
Q9	MFQ	THZ		0	F50
Q9	NIM	ABV		0	F50
Q9	NIM	AJY		0	F50
Q9	NIM	COO		0	F50
Q9	NIM	MFQ		0	F50
Q9	NIM	THZ		0	F50
Q9	NIM	ZND		0	F50
Q9	THZ	MFQ		0	F50
Q9	THZ	NIM		0	F50
Q9	ZND	AJY		0	F50
Q9	ZND	NIM		0	F50
QB	DXB	TBS		0	DC9
QB	GUW	TBS		0	DC9
QB	IST	TBS		0	DC9
QB	KBP	TBS		0	DC9
QB	SCO	TBS		0	DC9
QB	SSH	TBS		0	DC9
QB	TBS	DXB		0	DC9
QB	TBS	GUW		0	DC9
QB	TBS	IST		0	DC9
QB	TBS	KBP		0	DC9
QB	TBS	SCO		0	DC9
QB	TBS	SSH		0	DC9
QF	ABX	SYD	*	0	DH3 DH4
QF	ADL	ASP		0	73H
QF	ADL	BNE		0	73H 734
QF	ADL	CBR		0	734 73H
QF	ADL	DRW		0	73H
QF	ADL	KGI	*	0	717
QF	ADL	MEL		0	73H 333 734
QF	ADL	OLP	*	0	F50
QF	ADL	PER		0	73H 734 763
QF	ADL	SIN		0	333
QF	ADL	SYD		0	734 73H 333
QF	AKL	BNE	*	0	734
QF	AKL	LAX		0	744
QF	AKL	MEL		0	73H
QF	AKL	MEL	*	0	734 73H
QF	AKL	NAN	*	0	763 73H 73W 744
QF	AKL	PPT	*	0	343
QF	AKL	SCL	*	0	343
QF	AKL	SYD		0	763
QF	AKL	SYD	*	0	343 73H
QF	AMM	AUH	*	0	320 319
QF	APW	HNL	*	0	73H
QF	APW	NAN	*	0	73H
QF	ARM	SYD	*	0	DH3
QF	ARN	LHR	*	0	320
QF	ASP	ADL		0	73H
QF	ASP	AYQ	*	0	717
QF	ASP	BNE		0	73H
QF	ASP	CNS	*	0	717
QF	ASP	DRW	*	0	717
QF	ASP	MEL		0	73H
QF	ASP	PER	*	0	717
QF	ASP	SYD		0	73H
QF	AUH	AMM	*	0	320 319
QF	AUH	BAH	*	0	332 320
QF	AUH	BEY	*	0	320
QF	AUH	MEL	*	0	345 346
QF	AUH	SIN	*	0	332
QF	AUH	SYD	*	0	346 345
QF	AYQ	ASP	*	0	717
QF	AYQ	CNS	*	0	717
QF	AYQ	PER	*	0	717
QF	AYQ	SYD		0	73H
QF	BAH	AUH	*	0	320
QF	BCI	LRE	*	0	DH3
QF	BDB	BNE	*	0	DH3 DH4
QF	BEY	AUH	*	0	320
QF	BKK	LHR		0	744
QF	BKK	LHR	*	0	744
QF	BKK	MEL	*	0	332
QF	BKK	SYD		0	744
QF	BKK	SYD	*	0	744
QF	BKQ	LRE	*	0	DH3
QF	BLT	EMD	*	0	DH3
QF	BLT	ZBL	*	0	DH8 DH3
QF	BME	KNX	*	0	E70
QF	BME	MEL		0	73H
QF	BME	PER		0	73H
QF	BME	PER	*	0	717
QF	BNE	ADL		0	73H 734
QF	BNE	AKL	*	0	734
QF	BNE	ASP		0	73H
QF	BNE	BCI	*	0	DH3
QF	BNE	BDB	*	0	DH3 DH4
QF	BNE	BKQ	*	0	DH3
QF	BNE	BLT	*	0	DH3
QF	BNE	CBR		0	734 73H
QF	BNE	CBR	*	0	DH4
QF	BNE	CNS		0	73H 734
QF	BNE	CTL	*	0	DH8
QF	BNE	DRW		0	763
QF	BNE	EMD	*	0	DH4 DH3
QF	BNE	GLT	*	0	DH4 DH3
QF	BNE	HKG		0	333
QF	BNE	HVB	*	0	DH8 DH3
QF	BNE	ISA		0	734 73H
QF	BNE	KTA		0	73H
QF	BNE	LAX		0	744
QF	BNE	LDH	*	0	DH8
QF	BNE	LRE	*	0	DH4
QF	BNE	MEL		0	73H 734
QF	BNE	MKY	*	0	DH4
QF	BNE	MNL		0	763
QF	BNE	MOV	*	0	DH3 DH8
QF	BNE	NAN	*	0	73W 73H 763
QF	BNE	NLK	*	0	733
QF	BNE	NOU		0	73H
QF	BNE	NOU	*	0	332 320
QF	BNE	NRT	*	0	763
QF	BNE	NTL	*	0	DH3 DH8
QF	BNE	PER		0	763 73H
QF	BNE	POM	*	0	763 100 752
QF	BNE	RMA	*	0	DH3
QF	BNE	ROK	*	0	DH4 DH3
QF	BNE	SIN		0	333
QF	BNE	SIN	*	0	332
QF	BNE	SON	*	0	73H
QF	BNE	SYD		0	73H 763 734
QF	BNE	TPE	*	0	332
QF	BNE	TSV		0	73H 734
QF	BNE	VLI	*	0	73H
QF	BNE	ZBL	*	0	DH8 DH3
QF	BOM	SIN		0	333
QF	BUD	FRA	*	0	736 73G
QF	BWI	DFW	*	0	M80
QF	CBR	ADL		0	734 73H
QF	CBR	BNE		0	734 73H
QF	CBR	BNE	*	0	DH4
QF	CBR	MEL		0	734 763 73H
QF	CBR	MEL	*	0	DH3 DH4
QF	CBR	PER		0	73H
QF	CBR	SYD		0	734 73H
QF	CBR	SYD	*	0	DH4 DH3
QF	CDG	LHR	*	0	319
QF	CFS	SYD	*	0	DH4 DH3
QF	CGK	SYD		0	332 333
QF	CHC	NAN	*	0	73W
QF	CHC	SYD		0	763
QF	CNJ	ISA	*	0	DH3 DH4
QF	CNJ	TSV	*	0	DH4
QF	CNS	ASP	*	0	717
QF	CNS	AYQ	*	0	717
QF	CNS	BNE		0	73H 734
QF	CNS	DRW	*	0	717
QF	CNS	GOV	*	0	717
QF	CNS	HID	*	0	DH3
QF	CNS	HTI	*	0	DH4 DH3
QF	CNS	MEL		0	73H 734
QF	CNS	NRT	*	0	332
QF	CNS	POM	*	0	100 DH3
QF	CNS	SYD		0	73H 763 734
QF	CNS	TSV	*	0	DH4 DH3
QF	CNS	WEI	*	0	DH4
QF	CTL	BNE	*	0	DH8
QF	CTL	RMA	*	0	DH3
QF	DBO	SYD	*	0	DH3
QF	DIL	DRW	*	0	E70
