DA,Karup,EKKA,,9.124628,56.297458,00170
DA,Roskilde,EKRK,,12.131428,55.585567,00146
DA,Aalborg,EKYT,,9.849164,57.092789,00010
DA,Gronholt Hillerod,EKGH,,12.382222,55.941387,00097
DA,Bornholm Ronne,EKRN,,14.759558,55.063267,00052
DA,Aarhus,EKAH,,10.619008,56.300017,00082
DA,Billund,EKBI,,9.151778,55.740322,00247
DA,Stauning,EKVJ,,8.353906,55.990122,00017
DA,Skive,EKSV,,9.172983,56.550208,00074
DA,Esbjerg,EKEB,,8.553403,55.525942,00097
DA,Lolland Falster Maribo,EKMB,,11.440117,54.699344,00016
DA,Skrydstrup,EKSP,,9.263931,55.225553,00141
DA,Sindal,EKSN,,10.229372,57.503525,00092
DA,Krusa Padborg,EKPB,,9.279014,54.870306,00088
DA,Aars,EKVH,,9.458611,56.846944,00119
DA,Haderslev,EKHV,,9.522500,55.302222,00081
DA,Laeso,EKLS,,11.000083,57.277228,00025
DA,Sonderborg,EKSB,,9.791731,54.964367,00024
DJ,Djibouti Ambouli,HDAM,,43.159481,11.547331,00049
DO,Melville Hall,TDPD,,-61.300000,15.547028,00073
DO,Canefield,TDCF,,-61.392211,15.336719,00013
DR,Casa De Campo Intl,MDLR,,-68.911833,18.450711,00240
DR,Cibao Intl,MDST,,-70.604689,19.406092,00565
DR,Dr Joaquin Balaguer Intl,MDJB,,-69.985608,18.572511,00098
DR,Punta Cana Intl,MDPC,,-68.363431,18.567367,00047
DR,Cabo Rojo,MDCR,,-71.644769,17.928981,00262
DR,Arroyo Barril Intl,MDAB,,-69.429772,19.198586,00057
DR,Las Americas Intl,MDSD,,-69.668925,18.429664,00059
DR,San Isidro Ab,MDSI,,-69.761706,18.503706,00111
DR,Gregorio Luperon Intl,MDPP,,-70.570033,19.757900,00015
DR,Maria Montez Intl,MDBH,,-71.120400,18.251464,00010
EC,Quevedo,SEQE,,-79.465114,-0.989400,00350
EC,Las Penas,SE03,,-80.100736,-2.947156,00003
EC,San Carlos Costa,SE08,,-79.433056,-2.054722,00021
EC,Km 60,SE11,,-79.368889,-0.536667,01640
EC,San Rafael,SE09,,-79.236667,-2.181667,00190
EC,Teniente Coronel Luis A Mantilla,SETU,,-77.708056,0.809506,09649
EC,Tarapoa,SETR,,-76.337750,-0.122956,00814
EC,Eloy Alfaro Intl,SEMT,,-80.678808,-0.946078,00048
EC,Francisco De Orellana,SECO,,-76.986842,-0.462886,00834
EC,Coronel E Carvajal,SEMC,,-78.120750,-2.299167,03452
EC,Reales Tamarindos,SEPV,,-80.472206,-1.041647,00130
EC,General Rivadeneira,SETN,,-79.626650,0.978519,00032
EC,Lago Agrio,SENL,,-76.869314,0.092439,00982
EC,Mariscal Sucre Intl,SEQU,,-78.488214,-0.141144,09228
EC,General Ulpiano Paez,SESA,,-80.988878,-2.204994,00018
EC,Banasur,SE58,,-79.863817,-3.340942,00030
EC,Los Perales,SESV,,-80.402683,-0.608111,00010
EC,Seymour,SEGS,,-90.265914,-0.453758,00207
EC,Taura,SETA,,-79.680169,-2.261036,00056
EC,Coronel Artilleria Victor Larrea,SERO,,-79.977817,-3.435161,00170
EC,La Mina,SE59,,-79.798250,-3.202917,00013
EC,Camilo Ponce Enriquez,SETM,,-79.371925,-3.995892,04056
EC,Montalvo,SEMO,,-76.975742,-2.067014,00960
EC,Atahualpa,SEIB,,-78.136422,0.338419,07304
EC,Maragrosa,SEMX,,-79.803619,-2.851097,00018
EC,Jose Joaquin De Olmedo Intl,SEGU,,-79.883558,-2.157419,00019
EC,Mariscal Lamar,SECU,,-78.984397,-2.889467,08306
EC,La Puntilla,SE60,,-79.398939,-2.442847,00045
EC,Rio Amazonas,SESM,,-78.062675,-1.505239,03465
EC,Hacienda La Julia,SELJ,,-79.552261,-1.704381,00050
EC,Cotopaxi Intl,SELT,,-78.615756,-0.906833,09205
EC,Hacienda Clementina,SECM,,-79.378936,-1.706275,00328
EC,Km 192,SEKK,,-79.391956,0.184203,01247
EC,Chimborazo,SERB,,-78.656142,-1.653433,09151
EC,Chachoan,SEAM,,-78.574636,-1.212067,08502
EC,Gualaquiza,SEGZ,,-78.566994,-3.423214,02640
EC,General Manuel Serrano,SEMH,,-79.961572,-3.268903,00011
EC,Amable Calle Gutierrez,SEPS,,-79.769165,-3.319667,00022
EC,Santo Domingo Los Colorados,SESD,,-79.214447,-0.248222,01714
EC,Mayor Galo Torres,SETE,,-77.819447,-0.986767,01708
EC,Guabital,SE02,,-79.702464,-2.773394,00045
EC,Celia Maria,SE22,,-79.800928,-3.279328,00110
EC,Alba Elena,SE01,,-79.283333,-2.166667,00150
EC,San Cristobal,SEST,,-89.617450,-0.910206,00062
EC,General Villamil,SEII,,-90.953008,-0.942628,00035
EC,Jose Maria Velasco Ibarra,SEMA,,-79.941022,-4.378231,01508
EC,Patuca,SEPC,,-78.263619,-2.751725,01781
EG,El Gona,HEGO,,33.668158,27.366872,00056
EG,Al Alamain Intl,HEAL,,28.461436,30.924458,00143
EG,October,HEOC,,30.823356,29.812119,00807
EG,Dakhla,HEDK,,29.003058,25.411608,00613
EG,Marsa Alam Intl,HEMA,,34.583711,25.557111,00251
EG,Badr El Din,HE11,,27.940625,29.874406,-0062
EG,Hurghada Intl,HEGN,,33.799436,27.178317,00052
EG,Inshas,HE12,,31.441519,30.330286,00115
EG,Wadi Al Jandali,HE13,,31.839739,30.049544,00816
EG,Ras Banas,HE14,,35.460333,23.974111,00100
EG,Beni Suef,HEBS,,31.016556,29.208322,00108
EG,Bir Abu Rahal,HE17,,33.500953,24.994300,00995
EG,Habata,HE18,,25.452131,31.107533,00670
EG,As Sallum,HE19,,25.283697,31.457306,00085
EG,Ras Jimsah New,HE20,,33.525769,27.835139,00020
EG,Ras Shukhayr New,HE21,,33.206350,28.196600,00015
EG,Baluza,HE22,,32.552831,31.000175,00050
EG,Borg El Arab Intl,HEBA,,29.696408,30.917669,00177
EG,Mersa Matruh,HEMM,,27.221689,31.325356,00094
EG,Daraw,HE23,,32.955814,24.415772,00325
EG,Siwa Oasis North,HE24,,25.506739,29.345533,00330
EG,El Gora,HEGR,,34.129194,31.068975,00324
EG,Abu Simbel,HEBL,,31.611722,22.375953,00616
EG,Sharm El Sheikh Intl,HESH,,34.394950,27.977286,00143
EG,El Minya,HE25,,30.730269,28.101297,00121
EG,Port Said,HEPS,,32.240000,31.279444,00008
EG,El Kharga,HEKG,,30.590706,25.473631,00192
EG,Uthman,HE27,,25.588975,29.555206,00460
EG,Almaza Afb,HEAZ,,31.360044,30.091783,00300
EG,Gebel El Basur,HE28,,30.560169,30.540539,00085
EG,Asyut Intl,HEAT,,31.011983,27.046508,00772
EG,Abu Rudeis,HE29,,33.202461,28.899017,00039
EG,Kom Awshim,HE30,,30.895122,29.554133,00000
EG,Malan Frein,HE31,,28.547694,29.811119,00206
EG,Alexandria Intl,HEAX,,29.948889,31.183903,-0006
EG,Al Mansurah,HE32,,31.434222,30.967606,00013
EG,El Tor,HETR,,33.645517,28.209028,00115
EG,Cairo Intl,HECA,,31.405556,30.121944,00382
EG,Shark El Oweinat Intl,HEOW,,28.716642,22.585672,00859
EG,Taba Intl,HETB,,34.778056,29.587778,02415
EG,Deir El Gill,HE33,,27.019194,30.732083,00740
EG,Kibrit,HE34,,32.492306,30.246928,00022
EG,Cairo West,HECW,,30.915445,30.116362,00550
EG,El Arish Intl,HEAR,,33.835833,31.073333,00121
EG,Abu Suwayr,HE35,,32.095342,30.572664,00049
EG,Bir Jifjafah,HE36,,33.154133,30.407067,01056
EG,Bilbays,HE37,,31.601444,30.394917,00090
EG,Wadi Abu Rish,HE38,,31.698939,28.975697,01092
EG,As Salihiyah,HE39,,32.044106,30.795206,00016
EG,St Catherine Intl,HESC,,34.062500,28.685278,04368
EG,Sidi Barrani,HE40,,25.877950,31.466556,00320
EG,Misheifa,HE41,,25.851119,31.028642,00740
EG,Aswan Intl,HESN,,32.819975,23.964356,00662
EG,Luxor Intl,HELX,,32.706583,25.671028,00294
EG,Quwaysina,HE42,,31.129178,30.579044,00033
EG,Al Ismailiyah,HE44,,32.234644,30.598819,00039
EG,El Sharqi,HE46,,32.975761,30.027314,01596
EI,Casement,EIME,,-6.451333,53.301667,00319
EI,Waterford,EIWF,,-7.086964,52.187200,00119
EI,Kerry,EIKY,,-9.523783,52.180878,00112
EI,Dublin,EIDW,,-6.270075,53.421333,00242
EI,Connaught,EIKN,,-8.818492,53.910297,00665
EI,Shannon,EINN,,-8.924817,52.701978,00046
EI,Donegal,EIDL,,-8.341000,55.044192,00030
EI,Cork,EICK,,-8.491111,51.841269,00502
EI,Weston,EIWT,,-6.487500,53.351333,00154
EI,Galway,EICM,,-8.941592,53.300175,00081
EI,Sligo,EISG,,-8.599206,54.280214,00011
EK,Malabo,FGSL,,8.708717,3.755267,00076
EK,Bata,FGBT,,9.805681,1.905469,00013
EN,Parnu,EEPU,,24.472819,58.419044,00047
EN,Tartu,EETU,,26.690428,58.307461,00219
EN,Amari,EEEI,,24.208467,59.260286,00065
EN,Tallinn,EETN,,24.832844,59.413317,00131
EN,Kardla,EEKA,,22.830733,58.990756,00018
EN,Kuressaare,EEKE,,22.509494,58.229883,00014
ER,Assab Intl,HHSB,,42.645006,13.071783,00046
ER,Asmara Intl,HHAS,,38.910667,15.291853,07661
ER,Massawa Intl,HHMS,,39.370103,15.669989,00194
ES,El Tamarindo,MSET,S1A,-87.904767,13.162608,00010
ES,El Salvador Intl,MSLP,,-89.055728,13.440947,00101
ES,Los Comandos,MSLD,S1B,-88.106736,13.726156,00919
ES,Ilopango Intl,MSSS,,-89.119861,13.699492,02021
ET,Arba Minch,HAAM,,37.590453,6.039389,03895
ET,Bole Intl,HAAB,,38.799319,8.977889,07656
ET,Bahir Dar,HABD,,37.321644,11.608075,05976
ET,Jimma,HAJM,,36.816639,7.666094,05587
ET,Gambella,HAGM,,34.563131,8.128764,01771
ET,Dire Dawa Intl,HADR,,41.854203,9.624700,03829
ET,Lideta,HAAL,,38.726019,9.003681,07749
ET,Gondar,HAGN,,37.434047,12.519900,06541
ET,Makale,HAMK,,39.533464,13.467367,07406
ET,Lalibella,HALL,,38.979969,11.975014,06423
ET,Gode,HAGO,,43.578567,5.935128,00834
ET,Asosa,HASO,,34.586253,10.018550,05120
ET,Axum,HAAX,,38.772833,14.146750,06915
EZ,Plzen Line,LKLN,,13.274617,49.675172,01188
EZ,Horovice,LKHV,,13.893506,49.848111,01214
EZ,Pribram,LKPM,,14.100567,49.720078,01529
EZ,Mnichovo Hradiste,LKMH,,15.006592,50.540211,00800
EZ,Mosnov,LKMT,,18.111053,49.696292,00844
EZ,Karlovy Vary,LKKV,,12.914983,50.202978,01989
EZ,Vodochody,LKVO,,14.395806,50.216581,00919
EZ,Ruzyne,LKPR,,14.260000,50.100833,01247
EZ,Kunovice,LKKU,,17.439722,49.029444,00581
EZ,Turany,LKTB,,16.694433,49.151269,00778
EZ,Pardubice,LKPD,,15.738647,50.013419,00741
EZ,Ceske Budejovice,LKCS,,14.427464,48.946381,01417
EZ,Caslav,LKCV,,15.381808,49.939653,00794
EZ,Hradec Kralove,LKHK,,15.845228,50.253200,00791
EZ,Namest,LKNA,,16.124925,49.165833,01548
EZ,Kbely,LKKB,,14.543642,50.121367,00939
EZ,Prerov,LKPO,,17.404722,49.425833,00676
EZ,Panensky Tynec,LKPC,,13.934167,50.306111,01207
FG,Maripasoula,SO63,,-54.039577,3.655635,00406
FG,St Georges De L Oyapock,SOOG,,-51.804083,3.897600,00046
FG,Rochambeau,SOCA,,-52.360447,4.819808,00026
FI,Ylivieska,EFYL,,24.715953,64.060547,00252
FI,Kruunupyy,EFKK,,23.143131,63.721172,00084
FI,Varkaus,EFVR,,27.868611,62.171111,00286
FI,Sodankyla,EFSO,,26.619133,67.395033,00602
FI,Menkijarvi,EFME,,23.518889,62.946667,00331
FI,Kauhava,EFKA,,23.051442,63.127078,00151
FI,Hameenkyro,EFHM,,23.073744,61.689656,00449
FI,Kajaani,EFKI,,27.692414,64.285472,00483
FI,Piikajarvi,EFPI,,22.193356,61.245558,00148
FI,Kauhajoki,EFKJ,,22.393055,62.462502,00407
FI,Rovaniemi,EFRO,,25.830411,66.564822,00642
FI,Mikkeli,EFMI,,27.201794,61.686600,00329
FI,Selanpaa,EFSE,,26.798861,61.062389,00417
FI,Turku,EFTU,,22.262808,60.514142,00161
FI,Kemi Tornio,EFKE,,24.599100,65.781889,00061
FI,Pori,EFPO,,21.799983,61.461686,00044
FI,Halli,EFHA,,24.786600,61.856050,00479
FI,Kiikala,EFIK,,23.652500,60.462502,00381
FI,Lahti Vesivehmaa,EFLA,,25.693508,61.144158,00502
FI,Vaasa,EFVA,,21.762175,63.050650,00019
FI,Kittila,EFKT,,24.846850,67.701022,00644
FI,Joensuu,EFJO,,29.607550,62.662906,00398
FI,Pyhasalmi,EFPY,,25.926306,63.731917,00528
FI,Raahe Pattijoki,EFRH,,24.695833,64.688056,00118
FI,Jyvaskyla,EFJY,,25.678253,62.399453,00459
FI,Kuopio,EFKU,,27.797756,63.007150,00323
FI,Helsinki Malmi,EFHF,,25.042828,60.254558,00057
FI,Seinajoki,EFSI,,22.832328,62.692119,00302
FI,Savonlinna,EFSA,,28.945136,61.943064,00311
FI,Pudasjarvi,EFPU,,26.946944,65.402222,00397
FI,Kemijarvi,EFKM,,27.156786,66.712883,00692
FI,Nummela,EFNU,,24.296389,60.333889,00367
FI,Tampere Pirkkala,EFTP,,23.604392,61.414147,00390
FI,Hanko,EFHN,,23.083583,59.848864,00020
FI,Enontekio,EFET,,23.424322,68.362586,01005
FI,Kalajoki,EFKO,,23.826389,64.228611,00043
FI,Teisko,EFTS,,24.027006,61.773350,00515
FI,Eura,EFEU,,22.201389,61.116112,00259
FI,Helsinki Vantaa,EFHK,,24.963333,60.317222,00179
FI,Utti,EFUT,,26.938353,60.896394,00339
FI,Rayskala,EFRY,,24.107778,60.744722,00407
FI,Immola,EFIM,,28.903711,61.249172,00338
FI,Ivalo,EFIV,,27.405328,68.607269,00481
FI,Hyvinkaa,EFHV,,24.881111,60.654444,00430
FI,Oulu,EFOU,,25.354564,64.930061,00047
FI,Kuusamo,EFKS,,29.239381,65.987575,00866
FI,Mariehamn,EFMA,,19.898156,60.122203,00017
FI,Lappeenranta,EFLP,,28.144397,61.044553,00349
FI,Kitee,EFIT,,30.073611,62.166111,00364
FI,Rantasalmi,EFRN,,28.356494,62.065481,00292
FI,Lieksa Nurmes,EFLN,,29.629167,63.511944,00374
FJ,Nausori Intl,NFNA,,178.559228,-18.043267,00017
FJ,Nadi Intl,NFFN,,177.443378,-17.755392,00059
FJ,Labasa,NFNL,,179.339860,-16.466749,00044
FK,Stanley,SFAL,,-57.777644,-51.685672,00075
FK,Mount Pleasant,EGYP,,-58.447222,-51.822777,00244
FM,Kosrae,PTSA,,162.958386,5.356975,00011
FM,Pohnpei Intl,PTPN,PNI,158.208989,6.985100,00010
FM,Chuuk Intl,PTKK,TKK,151.843006,7.461869,00011
FM,Yap Intl,PTYA,T11,138.082497,9.498911,00091
FM,Ulithi,TT02,,139.789960,10.020223,00006
FO,Vagar,EKVG,,-7.277219,62.063628,00280
FP,Ahe,NTHE,,-146.256944,-14.428056,00011
FP,Faaite,NTKF,,-145.329194,-16.686733,00007
FP,Raivavae,NTAV,,-147.661933,-23.885242,00007
FP,Arutua,NTGU,,-146.616708,-15.248289,00009
FP,Hiva Oa,NTMN,,-139.011256,-9.768794,01481
FP,Tahiti Faaa,NTAA,,-149.607236,-17.553750,00005
FP,Totegegie,NTGJ,,-134.890333,-23.079861,00007
FP,Manihi,NTGI,,-146.070056,-14.436764,00014
FP,Hao,NTTO,,-140.945886,-18.074814,00010
FP,Kaukura,NTGK,,-146.884769,-15.663333,00011
FP,Anaa,NTGA,,-145.509956,-17.352606,00010
FP,Rurutu,NTAR,,-151.360614,-22.434069,00018
FP,Huahine,NTTH,,-151.021667,-16.687242,00007
FP,Makemo,NTGM,,-143.658369,-16.583919,00003
FP,Rangiroa,NTTG,,-147.660800,-14.954283,00010
FP,Tubuai,NTAT,,-149.524072,-23.365353,00007
FP,Raiatea,NTTR,,-151.465856,-16.722861,00003
FP,Tikehau,NTGC,,-148.230697,-15.119617,00006
FP,Mataiva,NTGV,,-148.717225,-14.868055,00011
FP,Nuku Hiva,NTMD,,-140.228789,-8.795603,00220
FP,Takaroa,NTKR,,-145.024542,-14.455781,00013
FP,Bora Bora,NTTB,,-151.751286,-16.444378,00010
FP,Moorea,NTTM,,-149.761869,-17.489972,00009
FP,Takapoto,NTGT,,-145.245814,-14.709544,00012
FP,Fangatau,NTGB,,-140.887150,-15.819928,00009
FP,Puka Puka,NTGP,,-138.812811,-14.809458,00005
FP,Reao,NTGE,,-136.439706,-18.465861,00012
FP,Fakarava,NTGF,,-145.656994,-16.054150,00013
FP,Maupiti,NTTP,,-152.243669,-16.426486,00015
FR,Marce,LFJR,,-0.312222,47.560278,00194
FR,Mauleon,LFJB,,-0.697778,46.902778,00576
FR,Levis,LFJU,,2.945901,46.713577,00746
FR,Antichan,LFCG,,1.103150,43.007764,01368
FR,Vias,LFMU,,3.353903,43.323522,00056
FR,Frescaty,LFSF,,6.131667,49.071667,00629
FR,Tavaux,LFGJ,,5.427250,47.039014,00645
FR,Ceyzeriat,LFHS,,5.292028,46.200890,00857
FR,Roumaniere,LFBE,,0.518611,44.825279,00171
FR,Ile D Yeu,LFEY,,-2.391111,46.718611,00079
FR,Corte,LFKT,,9.193055,42.293610,01132
FR,Aurillac,LFLW,,2.421944,44.891388,02096
FR,Toussus Le Noble,LFPN,,2.106189,48.751922,00538
FR,Montbeugny,LFHY,,3.423725,46.534581,00915
FR,Thalamy,LFCU,,2.423889,45.534721,02428
FR,Brienne Le Chateau,LFFN,,4.482222,48.429764,00381
FR,Maupertus,LFRC,,-1.470281,49.650106,00459
FR,Deaux,LFMS,,4.142122,44.069656,00668
FR,Granville,LFRF,,-1.564167,48.883057,00045
FR,Haguenau,LFSH,,7.817613,48.794331,00491
FR,Ile De Re,LFBH,,-1.195278,46.179167,00074
FR,Domerat,LFLT,,2.570486,46.352525,00771
FR,Medis,LFCY,,-0.972500,45.628056,00072
FR,Couterne,LFAO,,-0.387444,48.545836,00718
FR,La Mole,LFTZ,,6.482000,43.205417,00059
FR,Creil,LFPC,,2.519139,49.253547,00291
FR,Cote D Azur,LFMN,,7.215872,43.658411,00012
FR,Calais Dunkerque,LFAC,,1.954764,50.962097,00012
FR,Brenoux,LFNB,,3.532819,44.502108,03362
FR,Le Sequestre,LFCI,,2.113056,43.913887,00564
FR,Le Tube,LFMI,,4.923844,43.522736,00082
FR,Houssen,LFGA,,7.359011,48.109853,00628
FR,Marcillac,LFCR,,2.482672,44.407869,01910
FR,Vallee De Seine,LFOP,,1.174800,49.384172,00512
FR,Mediterranee,LFMT,,3.963014,43.576194,00017
FR,Chateaubernard,LFBG,,-0.317500,45.658333,00102
FR,St Florent,LFOD,,-0.115142,47.256839,00269
FR,Montoir,LFRZ,,-2.149181,47.312189,00013
FR,Longvic,LFSD,,5.090000,47.268890,00726
FR,Tille,LFOB,,2.112778,49.454444,00359
FR,Les Pujols,LFDJ,,1.695833,43.090556,01115
FR,Lann Bihoue,LFRH,,-3.440000,47.760555,00160
FR,St Denis De L Hotel,LFOZ,,2.163333,47.896946,00396
FR,Saint Exupery,LFLL,,5.090833,45.726387,00821
FR,Le Breuil,LFOQ,,1.208844,47.678492,00398
FR,Deols,LFLX,,1.730667,46.862194,00529
FR,La Roche,LFBV,,1.469167,45.150833,00379
FR,Challanges,LFGF,,4.893425,47.005886,00656
FR,Salvaza,LFMK,,2.306317,43.215978,00433
FR,Mirecourt,LFSG,,6.069983,48.324961,01084
FR,Abbeville,LFOI,,1.831892,50.143492,00220
FR,Lesquin,LFQQ,,3.089444,50.561942,00157
FR,Carpentras,LFNH,,5.078058,44.029847,00394
FR,Poretta,LFKB,,9.483731,42.552664,00026
FR,Loudes,LFHP,,3.762889,45.080689,02731
FR,Bron,LFLY,,4.944275,45.727172,00659
FR,Le Palyvestre,LFTH,,6.146028,43.097344,00007
FR,Entzheim,LFST,,7.628233,48.538319,00505
FR,Pontivy,LFED,,-2.921244,48.056789,00407
FR,Saint Sauveur,LFSX,,6.364056,47.783131,00913
FR,Guipavas,LFRB,,-4.418539,48.447911,00325
FR,Meucon,LFRV,,-2.718561,47.723303,00440
FR,Le Rozelier,LFGW,,5.469047,49.122383,01230
FR,Annemasse,LFLI,,6.268386,46.191972,01620
FR,Branches,LFLA,,3.497111,47.850193,00523
FR,Propriano,LFKO,,8.889747,41.660558,00013
FR,Ardeche Meridionale,LFHO,,4.372192,44.544236,00923
FR,Le Bourget,LFPB,,2.441389,48.969444,00218
FR,Artigues De Lussac,LFDI,,-0.134722,44.982498,00157
FR,Tarare,LFHV,,4.634906,45.901947,01076
FR,Croismare,LFQC,,6.543456,48.593275,00790
FR,Carpiquet,LFRK,,-0.450000,49.173333,00256
FR,Biard,LFBI,,0.306666,46.587745,00423
FR,Mandelieu,LFMD,,6.953478,43.542050,00013
FR,St Agnant,LFDN,,-0.983056,45.887779,00060
FR,La Garenne,LFBA,,0.590556,44.174721,00204
FR,Bourscheid,LFQP,,7.200519,48.766250,01017
FR,Landivisiau,LFRJ,,-4.151642,48.530258,00348
FR,Charmeil,LFLV,,3.403736,46.169689,00817
FR,Chateaudun,LFOC,,1.376625,48.058142,00433
FR,Pluguffan,LFRQ,,-4.167786,47.974981,00297
FR,Mazamet,LFCK,,2.289183,43.556250,00788
FR,Merignac,LFBD,,-0.715556,44.828335,00162
FR,Fourchambault,LFQG,,3.113333,47.002625,00602
FR,Bassillac,LFBX,,0.815556,45.198055,00328
FR,Lourdes,LFBT,,-0.006439,43.178675,01260
FR,Lherm,LFBR,,1.263333,43.448891,00622
FR,Peronne St Quentin,LFAG,,3.029578,49.868547,00295
FR,Charleville Mezieres,LFQV,,4.647078,49.783942,00492
FR,Blagnac,LFBO,,1.363819,43.629075,00499
FR,Francazal,LFBF,,1.367500,43.545555,00535
FR,Charnay,LFLM,,4.795767,46.295103,00728
FR,Le Castellet,LFMQ,,5.785189,43.252506,01391
FR,Robinson,LFSI,,4.899417,48.636008,00458
FR,Larzac,LFCM,,3.183000,43.989342,02606
FR,Anglet,LFBZ,,-1.523325,43.468419,00245
FR,Sud Corse,LFKF,,9.097777,41.500557,00087
FR,Montauban,LFDB,,1.378042,44.025694,00351
FR,Nantes Atlantique,LFRS,,-1.610725,47.153189,00090
FR,Charles De Gaulle,LFPG,,2.550000,49.012779,00392
FR,Rouvres,LFQE,,5.672219,49.226917,00770
FR,Meythet,LFLP,,6.098764,45.929233,01521
FR,Rivesaltes,LFMP,,2.870667,42.740442,00144
FR,Bourges,LFLD,,2.370278,47.058056,00529
FR,Lamothe,LFDH,,0.601667,43.687778,00411
FR,Cazaux,LFBC,,-1.125000,44.533333,00084
FR,Damblain,LFYD,,5.664058,48.086325,01280
FR,Solenzara,LFKS,,9.406000,41.924416,00028
FR,Aix Les Bains,LFLB,,5.880225,45.638050,00779
FR,Escoublac,LFRE,,-2.346389,47.289444,00105
FR,Prunay,LFQA,,4.156581,49.208689,00313
FR,Lezignan Corbieres,LFMZ,,2.734167,43.175835,00207
FR,St Gatien,LFRG,,0.154306,49.365339,00479
FR,Lalbenque,LFCC,,1.475278,44.351387,00912
FR,Aix Les Milles,LFMA,,5.367778,43.505554,00367
FR,Le Cannet,LFMC,,6.387139,43.384672,00265
FR,Garons,LFTW,,4.416347,43.757444,00309
FR,Bellevue,LFQF,,4.260572,46.967283,00997
FR,Ochey,LFSO,,5.955000,48.583056,01106
FR,Soucelle,LF50,,-0.412269,47.580403,00255
FR,Pleurtuit,LFRD,,-2.079958,48.587683,00219
FR,Velizy,LFPV,,2.201536,48.774406,00584
FR,Les Ajoncs,LFRI,,-1.378625,46.701944,00299
FR,Voisins,LFPK,,3.016117,48.837653,00470
FR,Champagne,LFSR,,4.050000,49.310000,00312
FR,Habsheim,LFGB,,7.432211,47.741350,00788
FR,Plan De Dieu,LF51,,4.918889,44.180000,00305
FR,Pau Pyrenees,LFBP,,-0.418611,43.380000,00616
FR,Lasbordes,LFCL,,1.499167,43.586113,00459
FR,Saint Geoirs,LFLS,,5.329375,45.362944,01302
FR,Cormeilles En Vexin,LFPT,,2.040833,49.096647,00325
FR,Cassagnes Begonhes,LFIG,,2.515000,44.177776,02024
FR,Boutheon,LFMH,,4.296389,45.540554,01325
FR,Coltines,LFHQ,,2.993611,45.076389,03218
FR,Bricy,LFOJ,,1.760556,47.987778,00412
FR,Caumont,LFMV,,4.901831,43.907300,00124
FR,Souche,LFBN,,-0.401503,46.311303,00203
FR,Pontarlier,LFSP,,6.327367,46.903958,02683
FR,Saint Catherine,LFKC,,8.793189,42.530753,00209
FR,Virazeil,LFDM,,0.200514,44.498919,00105
FR,Chabeuil,LFLU,,4.969900,44.921594,00525
FR,Frotey,LFQW,,6.203922,47.637611,01249
FR,Provence,LFML,,5.213611,43.435555,00074
FR,Barberey,LFQB,,4.016703,48.322136,00388
FR,Salon,LFMY,,5.109250,43.606415,00195
FR,Saint Yan,LFLN,,4.013264,46.412536,00796
FR,Bale Mulhouse,LFSB,,7.529914,47.589583,00885
FR,Fauville,LFOE,,1.219864,49.028669,00464
FR,Ploujean,LFRU,,-3.815783,48.603222,00272
FR,Essey,LFSN,,6.230458,48.692069,00751
FR,Mimizan,LFCZ,,-1.174444,44.146111,00164
FR,Brie Champniers,LFBU,,0.221456,45.729247,00436
FR,Villeneuve Sur Lot,LFCW,,0.758889,44.396946,00190
FR,Calonne,LFQT,,2.642242,50.618394,00061
FR,Mont De Marsan,LFBM,,-0.507500,43.911667,00203
FR,Poulmic,LFRL,,-4.445017,48.281703,00287
FR,Epinoy,LFQI,,3.154236,50.221814,00257
FR,Les Loges,LFAI,,3.006786,48.596219,00428
FR,Avord,LFOA,,2.632500,47.053333,00580
FR,Montlucon Gueret,LFBK,,2.363964,46.222644,01497
FR,Elesmes,LFQJ,,4.033119,50.310467,00452
FR,Armor,LFRT,,-2.854445,48.537777,00453
FR,Aire Sur L Adour,LFDA,,-0.245278,43.709444,00259
FR,Villaroche,LFPM,,2.671119,48.604725,00302
FR,Courcelles,LFSM,,6.790536,47.487000,01041
FR,Entrammes,LFOV,,-0.742986,48.031361,00330
FR,Champforgeuil,LFLH,,4.817633,46.826108,00623
FR,Joigny,LFGK,,3.392222,47.992222,00732
FR,Pierrefeu,LFTF,,6.126697,43.247803,00266
FR,Challes Les Eaux,LFLE,,5.975761,45.561050,00973
FR,Val De Loire,LFOT,,0.727606,47.432222,00357
FR,St Jacques,LFRN,,-1.734794,48.069508,00124
FR,Octeville,LFOH,,0.088056,49.533889,00312
FR,Caritat,LFMO,,4.866717,44.140481,00197
FR,Vatry,LFOK,,4.184492,48.776072,00587
FR,Lannion,LFRO,,-3.471656,48.754378,00290
FR,Denain,LFAV,,3.461264,50.325808,00177
FR,Amberieu,LFXA,,5.328445,45.987335,00823
FR,La Teste De Buch,LFCH,,-1.110833,44.596390,00049
FR,La Veze,LFQM,,6.083681,47.206567,01271
FR,Campo Dell Oro,LFKJ,,8.802917,41.923637,00018
FR,Bellegarde,LFBL,,1.179444,45.862778,01300
FR,Arnage,LFRM,,0.201667,47.948611,00194
FR,Metz Nancy Lorraine,LFJL,,6.251319,48.982142,00870
FR,Glisy,LFAY,,2.387075,49.873019,00208
FR,Le Touquet Paris Plage,LFAT,,1.620587,50.517385,00036
FR,Auvergne,LFLC,,3.169169,45.786661,01090
FR,Meyenheim,LFSC,,7.399669,47.921978,00693
FR,Orly,LFPO,,2.359444,48.725278,00291
