# airline	from	to	codeshare	stops	equipment
# Date: 2010-08-20
VS	LHR	BOS		0	343 744
VS	LHR	CPT	*	0	342
VS	LHR	DEL		0	343
VS	LHR	DUB	*	0	319
VS	LHR	DXB		0	346
VS	LHR	EDI	*	0	319
VS	LHR	EWR		0	346 343
VS	LHR	EWR	*	0	777
VS	LHR	GLA	*	0	319 320
VS	LHR	HKG		0	346
VS	LHR	IAD		0	343
VS	LHR	JFK		0	346 744
VS	LHR	JNB		0	346
VS	LHR	LAX		0	346
VS	LHR	LOS		0	346
VS	LHR	MAN	*	0	319 ER4 321
VS	LHR	MIA		0	744
VS	LHR	NBO		0	343
VS	LHR	NRT		0	346
VS	LHR	NRT	*	0	777
VS	LHR	ORD		0	343
VS	LHR	PEK	*	0	330
VS	LHR	PVG		0	346
VS	LHR	SFO		0	744
VS	LHR	SIN	*	0	388 77W
VS	LOS	LHR		0	346
VS	MAN	BGI		0	744
VS	MAN	LHR	*	0	319 320
VS	MAN	MCO		0	744
VS	MAN	MUC	*	0	77W
VS	MBJ	LGW		0	744
VS	MCO	LGW		0	744
VS	MCO	MAN		0	744
VS	MIA	LHR		0	744
VS	MUC	MAN	*	0	77W
VS	MUC	SIN	*	0	77W
VS	NBO	LHR		0	343
VS	NRT	LHR		0	346
VS	NRT	LHR	*	0	777
VS	ORD	LHR		0	343
VS	PEK	LHR	*	0	330
VS	PLZ	JNB	*	0	738 319
VS	PVG	LHR		0	346
VS	SFO	LHR		0	744
VS	SIN	LHR	*	0	77W 388
VS	SIN	MUC	*	0	77W
VS	SYD	HKG		0	346
VS	TAB	GND		0	744
VS	TAB	LGW		0	744
VS	UVF	LGW		0	744
VT	AHE	TKX		0	ATR
VT	AHE	XMH		0	ATR
VT	AUQ	NHV		0	ATR DHT
VT	AUQ	PPT		0	ATR
VT	AUQ	UAH		0	DHT
VT	AUQ	UAP		0	DHT
VT	AXR	PPT		0	ATR
VT	BOB	HUH		0	ATR
VT	BOB	MAU		0	ATR
VT	BOB	PPT		0	ATR
VT	BOB	RFP		0	ATR
VT	BOB	RGI		0	ATR
VT	BOB	TIH		0	ATR
VT	FAV	PPT		0	ATR
VT	FAV	RGI		0	ATR
VT	FAV	XMH		0	ATR
VT	GMR	PPT		0	ATR
VT	HOI	MKP		0	ATR
VT	HOI	PPT		0	ATR
VT	HUH	BOB		0	ATR
VT	HUH	MOZ		0	ATR
VT	HUH	PPT		0	ATR
VT	HUH	RFP		0	ATR
VT	MAU	BOB		0	ATR
VT	MAU	RFP		0	ATR
VT	MKP	HOI		0	ATR
VT	MKP	PPT		0	ATR
VT	MOZ	BOB		0	ATR
VT	MOZ	HUH		0	ATR
VT	MOZ	PPT		0	ATR
VT	MOZ	PPT	*	0	DHT
VT	MOZ	RFP		0	ATR
VT	MVT	PPT		0	ATR
VT	MVT	RGI		0	ATR
VT	NHV	AUQ		0	ATR DHT
VT	NHV	PPT		0	ATR
VT	NHV	UAH		0	DHT
VT	NHV	UAP		0	DHT
VT	PPT	AHE		0	ATR
VT	PPT	AUQ		0	ATR
VT	PPT	AXR		0	ATR
VT	PPT	BOB		0	ATR
VT	PPT	FAV		0	ATR
VT	PPT	GMR		0	ATR
VT	PPT	HOI		0	ATR
VT	PPT	HUH		0	ATR
VT	PPT	MKP		0	ATR
VT	PPT	MOZ		0	ATR
VT	PPT	MOZ	*	0	DHT
VT	PPT	MVT		0	ATR
VT	PPT	NHV		0	ATR
VT	PPT	RAR		0	ATR
VT	PPT	RFP		0	ATR
VT	PPT	RGI		0	ATR
VT	PPT	RMT		0	ATR
VT	PPT	RUR		0	ATR
VT	PPT	RVV		0	ATR
VT	PPT	TIH		0	ATR
VT	PPT	TKX		0	ATR
VT	PPT	TUB		0	ATR
VT	RAR	PPT		0	ATR
VT	RFP	BOB		0	ATR
VT	RFP	HUH		0	ATR
VT	RFP	MAU		0	ATR
VT	RFP	PPT		0	ATR
VT	RGI	AXR		0	ATR
VT	RGI	FAV		0	ATR
VT	RGI	MVT		0	ATR
VT	RGI	NHV		0	ATR
VT	RGI	PPT		0	ATR
VT	RGI	TIH		0	ATR
VT	RGI	XMH		0	ATR
VT	RMT	PPT		0	ATR
VT	RMT	RUR		0	ATR
VT	RUR	PPT		0	ATR
VT	RUR	RMT		0	ATR
VT	RUR	TUB		0	ATR
VT	RVV	PPT		0	ATR
VT	RVV	TUB		0	ATR
VT	TIH	PPT		0	ATR
VT	TIH	RGI		0	ATR
VT	TKP	TKX		0	ATR
VT	TKX	PPT		0	ATR
VT	TKX	TKP		0	ATR
VT	TUB	PPT		0	ATR
VT	TUB	RUR		0	ATR
VT	TUB	RVV		0	ATR
VT	UAH	AUQ		0	DHT
VT	UAH	NHV		0	DHT
VT	UAH	UAP		0	DHT
VT	UAP	AUQ		0	DHT
VT	UAP	NHV		0	DHT
VT	UAP	UAH		0	DHT
VT	XMH	FAV		0	ATR
VT	XMH	PPT		0	ATR
VT	XMH	RGI		0	ATR
VT	XMH	TIH		0	ATR
VU	ABJ	ACC		0	735
VU	ABJ	BKO		0	735
VU	ABJ	CKY		0	735 F28
VU	ABJ	COO		0	735 321
VU	ABJ	DKR		0	735 321
VU	ABJ	LFW		0	735
VU	ABJ	LOS		0	735
VU	ABJ	NSI		0	735
VU	ABJ	OUA		0	735
VU	ACC	ABJ		0	735
VU	ACC	LFW		0	735
VU	BKO	ABJ		0	735 733
VU	BKO	CKY		0	735
VU	BKO	OUA		0	733
VU	BZV	COO		0	735 321
VU	CKY	ABJ		0	735 F28
VU	COO	ABJ		0	735 321
VU	COO	BZV		0	735 321
VU	COO	DLA		0	735
VU	COO	LBV		0	735
VU	DKR	ABJ		0	735 321
VU	DLA	COO		0	735
VU	DLA	LOS		0	735
VU	DLA	NSI		0	735
VU	LBV	COO		0	735
VU	LBV	LFW		0	735
VU	LFW	ABJ		0	735
VU	LFW	ACC		0	735
VU	LFW	LBV		0	735
VU	LOS	ABJ		0	735
VU	LOS	DLA		0	735
VU	NSI	ABJ		0	735
VU	NSI	DLA		0	735
VU	OUA	ABJ		0	733
VV	ALA	KBP		0	320
VV	ARN	KBP		0	ER4 733 735
VV	ATH	DOK		0	ER4
VV	ATH	KBP		0	733 735
VV	ATH	ODS		0	ER4
VV	BEG	KBP		0	ER4
VV	BKK	KBP		0	763
VV	BUD	KBP		0	A81 ER4
VV	BUS	DNK		0	ER4
VV	BUS	KBP		0	735 734
VV	CWC	KBP	*	0	SF3
VV	DEL	KBP		0	763
VV	DNK	BUS		0	ER4
VV	DNK	IST		0	734 ER4
VV	DNK	KBP	*	0	ER4
VV	DNK	SVO		0	ER4
VV	DNK	TBS		0	ER4
VV	DNK	TLV		0	734
VV	DNK	TXL		0	ER4
VV	DNK	UKS	*	0	ER4
VV	DOK	ATH		0	ER4
VV	DOK	IST		0	735
VV	DOK	KBP		0	733 A81 735 734 ER4
VV	DOK	LCA		0	ER4
VV	DOK	LED		0	ER4
VV	DOK	SVO		0	ER4
VV	DOK	TLV		0	733
VV	DUS	KBP		0	735 734 ER4
VV	DXB	KBP		0	733
VV	GYD	KBP		0	734 733 735
VV	HAM	KBP		0	ER4
VV	HRK	KBP	*	0	ER4
VV	IFO	KBP	*	0	ER4
VV	IST	DNK		0	734 ER4
VV	IST	DOK		0	735
VV	IST	KBP		0	E95 733 735 A81
VV	IST	ODS		0	735
VV	IST	SIP		0	735
VV	JFK	KBP		0	763
VV	KBP	ALA		0	320
VV	KBP	ARN		0	ER4 733 735
VV	KBP	ATH		0	733 735
VV	KBP	BEG		0	ER4
VV	KBP	BKK		0	763
VV	KBP	BUD		0	A81 ER4
VV	KBP	BUS		0	735 734
VV	KBP	CWC	*	0	SF3
VV	KBP	DEL		0	763
VV	KBP	DNK	*	0	ER4
VV	KBP	DOK		0	A81 733 735 734 ER4
VV	KBP	DUS		0	735 734 ER4
VV	KBP	DXB		0	733
VV	KBP	GYD		0	734 733 735
VV	KBP	HAM		0	ER4
VV	KBP	HRK	*	0	ER4 SF3
VV	KBP	IFO	*	0	ER4
VV	KBP	IST		0	E95 733 735 A81
VV	KBP	JFK		0	763
VV	KBP	KGD		0	E95 ER4
VV	KBP	KIV		0	ER4 SF3
VV	KBP	KUT		0	E95 A81
VV	KBP	LCA		0	733 735 734
VV	KBP	LED		0	735 734 A81 733
VV	KBP	LED	*	0	319
VV	KBP	LWO	*	0	ER4
VV	KBP	MSQ	*	0	CRJ
VV	KBP	NAP		0	734 733
VV	KBP	NJC		0	320
VV	KBP	ODS	*	0	ER4 SF3
VV	KBP	OTP		0	ER4
VV	KBP	PEK		0	763
VV	KBP	PRG		0	734 733 735
VV	KBP	PRG	*	0	734
VV	KBP	RIX		0	ER4
VV	KBP	RIX	*	0	735
VV	KBP	SIP	*	0	737 ER4
VV	KBP	SKG		0	ER4 735
VV	KBP	SOF		0	ER4
VV	KBP	SVO		0	735 733
VV	KBP	SVO	*	0	737
VV	KBP	TAS	*	0	E95
VV	KBP	TBS		0	735 734 733 A81
VV	KBP	TLL	*	0	737
VV	KBP	TLV		0	320
VV	KBP	TSE		0	E95
VV	KBP	UDJ	*	0	SF3
VV	KBP	UKS	*	0	ER4
VV	KBP	VKO		0	735 E95 A81 ER4
VV	KBP	VNO		0	A81 ER4
VV	KBP	VSG	*	0	ER4
VV	KBP	WAW		0	A81 ER4 735
VV	KBP	WAW	*	0	735
VV	KBP	YYZ		0	763
VV	KGD	KBP		0	E95 ER4
VV	KGD	ODS		0	ER4
VV	KGD	SIP		0	ER4
VV	KIV	KBP		0	ER4 SF3
VV	KUT	KBP		0	E95 A81
VV	LCA	DOK		0	ER4
VV	LCA	KBP		0	733 735 734
VV	LCA	ODS		0	ER4
VV	LED	DOK		0	ER4
VV	LED	KBP		0	735 734 A81 733
VV	LED	KBP	*	0	319
VV	LED	ODS		0	ER4
VV	LWO	KBP	*	0	ER4
VV	LWO	NAP		0	733
VV	MSQ	KBP	*	0	CRJ
VV	NAP	KBP		0	734 733
VV	NAP	LWO		0	733
VV	NJC	KBP		0	320
VV	ODS	ATH		0	ER4
VV	ODS	IST		0	735
VV	ODS	KBP	*	0	ER4 SF3
VV	ODS	KGD		0	ER4
VV	ODS	LCA		0	ER4
VV	ODS	LED		0	ER4
VV	ODS	PRG	*	0	735
VV	ODS	RIX		0	ER4
VV	ODS	RIX	*	0	735
VV	ODS	SVO		0	735 ER4
VV	ODS	TBS		0	ER4
VV	ODS	TLV		0	735
VV	ODS	WAW	*	0	E70
VV	OTP	KBP		0	ER4
VV	PEK	KBP		0	763
VV	PRG	KBP		0	734 733 735
VV	PRG	KBP	*	0	734
VV	PRG	ODS	*	0	735
VV	RIX	KBP		0	ER4
VV	RIX	KBP	*	0	735
VV	RIX	ODS		0	ER4
VV	RIX	ODS	*	0	735
VV	RIX	SIP	*	0	735
VV	SIP	IST		0	735 733
VV	SIP	KBP	*	0	737
VV	SIP	KGD		0	ER4
VV	SIP	RIX	*	0	735
VV	SIP	SVO		0	733 734 735
VV	SIP	TLV		0	734
VV	SKG	KBP		0	ER4 735
VV	SOF	KBP		0	ER4
VV	SVO	DNK		0	ER4
VV	SVO	DOK		0	ER4
VV	SVO	KBP		0	735 733
VV	SVO	KBP	*	0	737
VV	SVO	ODS		0	735 ER4 733
VV	SVO	SIP		0	733 734 735
VV	TAS	KBP	*	0	E95
VV	TBS	DNK		0	ER4
VV	TBS	KBP		0	735 734 733 A81
VV	TBS	ODS		0	ER4
VV	TLL	KBP	*	0	737
VV	TLV	DNK		0	734
VV	TLV	DOK		0	733
VV	TLV	KBP		0	320
VV	TLV	ODS		0	735
VV	TLV	SIP		0	734
VV	TSE	KBP		0	E95
VV	TXL	DNK		0	ER4
VV	UDJ	KBP	*	0	SF3
VV	UKS	DNK	*	0	ER4
VV	UKS	KBP	*	0	ER4
VV	UKS	VKO	*	0	ER4
VV	VKO	KBP		0	735 E95 733 ER4
VV	VKO	UKS	*	0	ER4
VV	VNO	KBP		0	A81 ER4
VV	VSG	KBP	*	0	ER4
VV	WAW	KBP		0	A81 ER4 735
VV	WAW	KBP	*	0	735
VV	WAW	ODS	*	0	E70
VV	YYZ	KBP		0	763
VW	ACA	MEX		0	ATR
VW	AGU	MEX		0	ATR
VW	CLQ	MEX		0	ATR
VW	CME	MEX	*	0	717
VW	CUN	MEX	*	0	319 320 717 318
VW	CVM	MEX		0	ATR
VW	GDL	MEX	*	0	717 319 320 318
VW	JAL	MEX		0	ATR
VW	LZC	MEX		0	ATR
VW	MEX	ACA		0	ATR
VW	MEX	AGU		0	ATR
VW	MEX	CLQ		0	ATR
VW	MEX	CME	*	0	717
VW	MEX	CUN	*	0	320 319 717 318
VW	MEX	CVM		0	ATR
VW	MEX	GDL	*	0	717 318 320 319
VW	MEX	JAL		0	ATR
VW	MEX	LZC		0	ATR
VW	MEX	MID	*	0	717
VW	MEX	MLM		0	ATR
VW	MEX	MTY	*	0	319 318 320
VW	MEX	MXL	*	0	717
VW	MEX	OAX	*	0	717
VW	MEX	PAZ		0	ATR
VW	MEX	PVR	*	0	100
VW	MEX	SCX		0	ATR
VW	MEX	SLP		0	ATR
VW	MEX	SLW		0	ATR
VW	MEX	TAM	*	0	100
VW	MEX	TGZ	*	0	717 318 320 319
VW	MEX	TIJ	*	0	320 319 318
VW	MEX	TPQ		0	ATR
VW	MEX	VSA	*	0	717
VW	MEX	ZCL		0	ATR
VW	MEX	ZLO		0	ATR
VW	MID	MEX	*	0	717
VW	MLM	MEX		0	ATR
VW	MTY	MEX	*	0	319 318 320
VW	MTY	SLP		0	ATR
VW	MXL	MEX	*	0	717
VW	OAX	MEX	*	0	717
VW	PAZ	MEX		0	ATR
VW	PAZ	REX		0	ATR
VW	PAZ	VSA		0	ATR
VW	PVR	MEX	*	0	100
VW	REX	PAZ		0	ATR
VW	SCX	MEX		0	ATR
VW	SLP	MEX		0	ATR
VW	SLP	MTY		0	ATR
VW	SLW	MEX		0	ATR
VW	TAM	MEX	*	0	100
VW	TGZ	MEX	*	0	320 717 318 319
VW	TIJ	MEX	*	0	318 320 319
VW	TPQ	MEX		0	ATR
VW	VSA	MEX	*	0	717
VW	VSA	PAZ		0	ATR
VW	ZCL	MEX		0	ATR
VW	ZLO	MEX		0	ATR
VX	BOS	LAX		0	320
VX	BOS	SFO		0	319
VX	FLL	LAX		0	320
VX	FLL	SFO		0	319
VX	IAD	LAX		0	320 319
VX	IAD	SFO		0	320
VX	JFK	LAS		0	320
VX	JFK	LAX		0	320
VX	JFK	SFO		0	320 319
VX	LAS	JFK		0	320
VX	LAS	SFO		0	320 319
VX	LAX	BOS		0	320
VX	LAX	FLL		0	320
VX	LAX	IAD		0	319 320
VX	LAX	JFK		0	320
VX	LAX	SEA		0	320 319
VX	LAX	SFO		0	319 320
VX	LAX	YYZ		0	319
VX	SAN	SFO		0	320 319
VX	SEA	LAX		0	319 320
VX	SEA	SFO		0	319
VX	SFO	BOS		0	319
VX	SFO	FLL		0	319
VX	SFO	IAD		0	320
VX	SFO	JFK		0	319 320
VX	SFO	LAS		0	320 319
VX	SFO	LAX		0	320 319
VX	SFO	SAN		0	320 319
VX	SFO	SEA		0	319
VX	SFO	YYZ		0	319
VX	YYZ	LAX		0	319
VX	YYZ	SFO		0	319
VY	AGP	AMS		0	320
VY	AGP	BCN		0	320
VY	AGP	BIO		0	320
VY	AGP	FCO		0	320
VY	AGP	LPA		0	320
VY	AGP	ORY		0	320
VY	AGP	SCQ		0	320
VY	AGP	TFN		0	320
VY	ALC	BCN		0	320
VY	ALC	CDG		0	320
VY	ALC	IBZ		0	320
VY	AMM	BCN		0	320
VY	AMS	AGP		0	320
VY	AMS	BCN		0	320
VY	AMS	BIO		0	320
VY	AMS	IBZ		0	320
VY	AMS	LCG		0	320
VY	AMS	SVQ		0	320
VY	AMS	VLC		0	320
VY	ATH	BCN		0	320
VY	BCN	AGP		0	320
VY	BCN	ALC		0	320
VY	BCN	AMM		0	320
VY	BCN	AMS		0	320
VY	BCN	ATH		0	320
VY	BCN	BIO		0	320
VY	BCN	BRU		0	320
VY	BCN	BUD		0	320
VY	BCN	DBV		0	320
VY	BCN	DME		0	320
VY	BCN	EDI		0	320
VY	BCN	FCO		0	320
VY	BCN	GRX		0	320
VY	BCN	IBZ		0	320
VY	BCN	LCG		0	320
VY	BCN	LED		0	320
VY	BCN	LIS		0	320
VY	BCN	LJU		0	320
VY	BCN	LPA		0	320
VY	BCN	MAD		0	320
VY	BCN	MAH		0	320
VY	BCN	MLA		0	320
VY	BCN	MXP		0	320
VY	BCN	NAP		0	320
VY	BCN	ORY		0	320
VY	BCN	OTP		0	320
VY	BCN	OVD		0	320
VY	BCN	PMI		0	320
VY	BCN	PMO		0	320
VY	BCN	PRG		0	320
VY	BCN	PSA		0	320
VY	BCN	RAK		0	320
VY	BCN	SAW		0	320
VY	BCN	SCQ		0	320
VY	BCN	SVQ		0	320
VY	BCN	TFN		0	320
VY	BCN	TFS		0	320
VY	BCN	TLV		0	320
VY	BCN	VCE		0	320
VY	BCN	VGO		0	320
VY	BCN	VIE		0	320
VY	BCN	VRN		0	320
VY	BCN	XRY		0	320
VY	BIO	AGP		0	320
VY	BIO	AMS		0	320
VY	BIO	BCN		0	320
VY	BIO	IBZ		0	320
VY	BIO	LHR		0	320
VY	BIO	MAH		0	320
VY	BIO	PMI		0	320
VY	BIO	SVQ		0	320
VY	BRU	BCN		0	320
VY	BRU	SVQ		0	320
VY	BRU	VGO		0	320
VY	BRU	VLC		0	320
VY	BUD	BCN		0	320
VY	CDG	ALC		0	320
VY	CDG	GRX		0	320
VY	CDG	IBZ		0	320
VY	CDG	ILD		0	320
VY	CDG	MAD		0	320
VY	CDG	SCQ		0	320
VY	DBV	BCN		0	320
VY	DME	BCN		0	320
VY	EDI	BCN		0	320
VY	FCO	AGP		0	320
VY	FCO	BCN		0	320
VY	FCO	IBZ		0	320
VY	FCO	MAD		0	320
VY	FCO	ORY		0	320
VY	FCO	SVQ		0	320
VY	FCO	VLC		0	320
VY	GRX	BCN		0	320
VY	GRX	CDG		0	320
VY	IBZ	ALC		0	320
VY	IBZ	AMS		0	320
VY	IBZ	BCN		0	320
VY	IBZ	BIO		0	320
VY	IBZ	CDG		0	320
VY	IBZ	FCO		0	320
VY	IBZ	MAD		0	320
VY	IBZ	MXP		0	320
VY	IBZ	SVQ		0	320
VY	IBZ	VLC		0	320
VY	ILD	CDG		0	320
VY	ILD	PMI		0	320
VY	LCG	AMS		0	320
VY	LCG	BCN		0	320
VY	LCG	LHR		0	320
VY	LCG	SVQ		0	320
VY	LED	BCN		0	320
VY	LHR	BIO		0	320
VY	LHR	LCG		0	320
VY	LHR	SVQ		0	320
VY	LIS	BCN		0	320
VY	LIS	MAD		0	320
VY	LJU	BCN		0	320
VY	LPA	AGP		0	320
VY	LPA	BCN		0	320
VY	LPA	SVQ		0	320
VY	MAD	BCN		0	320
VY	MAD	CDG		0	320
VY	MAD	FCO		0	320
VY	MAD	IBZ		0	320
VY	MAD	LIS		0	320
VY	MAD	MAH		0	320
VY	MAD	MLA		0	320
VY	MAD	VCE		0	320
VY	MAH	BCN		0	320
VY	MAH	BIO		0	320
VY	MAH	MAD		0	320
VY	MLA	BCN		0	320
VY	MLA	MAD		0	320
VY	MUC	VLC		0	320
VY	MXP	BCN		0	320
VY	MXP	IBZ		0	320
VY	MXP	VLC		0	320
VY	NAP	BCN		0	320
VY	ORY	AGP		0	320
VY	ORY	BCN		0	320
VY	ORY	FCO		0	320
VY	ORY	SVQ		0	320
VY	ORY	VLC		0	320
VY	OTP	BCN		0	320
VY	OTP	VLC		0	320
VY	OVD	BCN		0	320
VY	PMI	BCN		0	320
VY	PMI	BIO		0	320
VY	PMI	ILD		0	320
VY	PMO	BCN		0	320
VY	PRG	BCN		0	320
VY	PSA	BCN		0	320
VY	RAK	BCN		0	320
VY	SAW	BCN		0	320
VY	SCQ	AGP		0	320
VY	SCQ	BCN		0	320
VY	SCQ	CDG		0	320
VY	SCQ	ZRH		0	320
VY	SVQ	AMS		0	320
VY	SVQ	BCN		0	320
VY	SVQ	BIO		0	320
VY	SVQ	BRU		0	320
VY	SVQ	FCO		0	320
VY	SVQ	IBZ		0	320
VY	SVQ	LCG		0	320
VY	SVQ	LHR		0	320
VY	SVQ	LPA		0	320
VY	SVQ	ORY		0	320
VY	SVQ	TFN		0	320
VY	SVQ	VCE		0	320
VY	TFN	AGP		0	320
VY	TFN	BCN		0	320
VY	TFN	SVQ		0	320
VY	TFS	BCN		0	320
VY	TLV	BCN		0	320
VY	VCE	BCN		0	320
VY	VCE	MAD		0	320
VY	VCE	SVQ		0	320
VY	VGO	BCN		0	320
VY	VGO	BRU		0	320
VY	VIE	BCN		0	320
VY	VLC	AMS		0	320
VY	VLC	BRU		0	320
VY	VLC	FCO		0	320
VY	VLC	IBZ		0	320
VY	VLC	MUC		0	320
VY	VLC	MXP		0	320
VY	VLC	ORY		0	320
VY	VLC	OTP		0	320
VY	VRN	BCN		0	320
VY	XRY	BCN		0	320
VY	ZRH	SCQ		0	320
W2	AAL	KEF	*	0	73G
W2	AEY	CPH	*	0	73W
W2	BGO	SKE	*	0	AT4 J32
W2	BLL	CAL		0	CNJ
W2	BLL	KEF	*	0	73W 73G
W2	CAL	BLL		0	CNJ
W2	CPH	AEY	*	0	73W
W2	CPH	KEF	*	0	73W
W2	EWR	KEF	*	0	73G
W2	FDH	KEF	*	0	73G
W2	GDN	KEF	*	0	73W
W2	GOT	KEF	*	0	73G 73W
W2	KEF	AAL	*	0	73G
W2	KEF	BLL	*	0	73W 73G
W2	KEF	CPH	*	0	73W
W2	KEF	EWR	*	0	73G
W2	KEF	FDH	*	0	73W
W2	KEF	GDN	*	0	73G
W2	KEF	GOT	*	0	73W
W2	KEF	KRK	*	0	73G
W2	KEF	LGW	*	0	73W 73G
W2	KEF	LUX	*	0	73W
W2	KEF	OSL	*	0	73G
W2	KEF	SXF	*	0	73W
W2	KEF	WAW	*	0	73G
W2	KRK	KEF	*	0	73G
W2	LGW	KEF	*	0	73W 73G
W2	LUX	KEF	*	0	73G
W2	OSL	KEF	*	0	73G
W2	SKE	BGO	*	0	AT4 J32
W2	SKE	SVG	*	0	AT4 J32
W2	SVG	SKE	*	0	AT4 J32
W2	SXF	KEF	*	0	73W
W2	WAW	KEF	*	0	73G
W3	ABV	ACC		0	73G
W3	ABV	AKR		0	DH4
W3	ABV	BNI		0	CR9 73G
W3	ABV	CBQ		0	CR9 73G
W3	ABV	DKA		0	DH4 CR9
W3	ABV	ENU		0	73G
W3	ABV	KAN		0	CR9
W3	ABV	LHR		0	738
W3	ABV	LOS		0	CR9 73G 73W 738
W3	ABV	QRW		0	DH4
W3	ABV	SKO		0	CR9
W3	ACC	ABV		0	73G
W3	ACC	LOS		0	CR9 738
W3	AKR	ABV		0	DH4
W3	AKR	LOS		0	DH4
W3	BJL	DKR		0	73G
W3	BJL	FNA		0	73G
W3	BNI	ABV		0	CR9 733
W3	BNI	LOS		0	DH8 73G CR9
W3	CBQ	ABV		0	CR9 73G
W3	CBQ	LOS		0	CR9 73G
W3	COO	DKR		0	CR9
W3	COO	LOS		0	CR9
W3	DKA	ABV		0	DH4 DH8
W3	DKR	ACC		0	73G
W3	DKR	BJL		0	73G
W3	DKR	COO		0	CR9
W3	DKR	LOS		0	CR9
W3	ENU	LOS		0	CR9 73G
W3	FNA	BJL		0	73G
W3	FNA	LOS		0	73G
W3	GMO	ABV		0	CR9
W3	JFK	LOS	*	0	345
W3	JNB	LOS		0	332
W3	JOS	LOS		0	CR9
W3	KAD	ABV		0	CR9
W3	KAD	LOS		0	73G CR9 733
W3	KAN	ABV		0	CR9
W3	KAN	LOS		0	73W
W3	LHR	ABV		0	738
W3	LHR	LOS		0	345
W3	LOS	ABV		0	733 CR9 73G
W3	LOS	ACC		0	CR9 738
W3	LOS	AKR		0	DH4
W3	LOS	BNI		0	DH8 73G
W3	LOS	CBQ		0	CR9 733 73G
W3	LOS	COO		0	CR9
W3	LOS	DKR		0	CR9
W3	LOS	ENU		0	73G
W3	LOS	FNA		0	73G
W3	LOS	JFK	*	0	345
W3	LOS	JNB		0	332
W3	LOS	JOS		0	CR9
W3	LOS	KAD		0	CR9 733
W3	LOS	KAN		0	73W
W3	LOS	LHR		0	345
W3	LOS	PHC		0	738 73G 733 CR9
W3	LOS	PHG		0	DH8
W3	LOS	QOW		0	733 73W 73G
W3	LOS	QRW		0	F50 DH4
W3	PHC	ABV		0	733 CR9
W3	PHC	LOS		0	733 738 CR9 73G
W3	PHG	ABV		0	DH8
W3	PHG	LOS		0	DH8
W3	QOW	LOS		0	733 73W 73G
W3	QRW	ABV		0	DH4
W3	QRW	LOS		0	DH4 F50
W3	SKO	ABV		0	CR9
W4	ANS	LIM		0	SWM
W4	ATA	LIM		0	SWM
W4	AYP	LIM		0	SWM
W4	CJA	LIM		0	SWM
W4	HUU	LIM		0	SWM
W4	JAU	LIM		0	SWM
W4	LIM	ANS		0	SWM
W4	LIM	ATA		0	SWM
W4	LIM	AYP		0	SWM
W4	LIM	CJA		0	SWM
W4	LIM	HUU		0	SWM
W4	LIM	JAU		0	SWM
W5	ACZ	THR		0	AB3
W5	ATQ	IKA		0	310
W5	AWZ	THR		0	AB3
W5	BHX	IKA		0	310
W5	BKK	IKA		0	747
W5	BKK	MHD		0	310
W5	BND	KSH		0	AB3
W5	DEL	IKA		0	310
W5	DUS	IKA		0	310
W5	DXB	IKA		0	310
W5	IKA	ATQ		0	310
W5	IKA	BHX		0	310
W5	IKA	BKK		0	310
W5	IKA	DEL		0	310
W5	IKA	DUS		0	310
W5	IKA	DXB		0	310
W5	IKA	IST		0	310
W5	IST	IKA		0	310
W5	KER	MHD		0	AB3
W5	KER	THR		0	AB3
W5	KHD	THR		0	AB3
W5	KIH	THR		0	AB3
W5	KSH	BND		0	AB3
W5	KSH	MHD		0	AB3
W5	KSH	THR		0	AB3
W5	MHD	BKK		0	310
W5	MHD	KER		0	AB3
W5	MHD	KSH		0	AB3
W5	MHD	THR		0	AB3
W5	PGU	THR		0	AB3
W5	SRY	THR		0	AB3
W5	SYJ	THR		0	AB3
W5	SYZ	THR		0	AB3
W5	THR	ACZ		0	AB3
W5	THR	AWZ		0	AB3
W5	THR	KER		0	AB3
W5	THR	KHD		0	AB3
W5	THR	KIH		0	AB3
W5	THR	KSH		0	AB3
W5	THR	MHD		0	AB3
W5	THR	PGU		0	AB3
W5	THR	SRY		0	AB3
W5	THR	SYJ		0	AB3
W5	THR	SYZ		0	AB3
W5	THR	XBJ		0	AB3
W5	XBJ	THR		0	AB3
W5	ZAH	THR		0	AB3
W6	ALC	CLJ		0	320
W6	BBU	BCN		0	320
W6	BBU	BGY		0	320
W6	BBU	BVA		0	320
W6	BBU	CIA		0	320
W6	BBU	CRL		0	320
W6	BBU	CTA		0	320
W6	BBU	CUF		0	320
W6	BBU	DTM		0	320
W6	BBU	FRL		0	320
W6	BBU	LTN		0	320
W6	BBU	MAD		0	320
W6	BBU	NAP		0	320
W6	BBU	NRN		0	320
W6	BBU	PSA		0	320
W6	BBU	TSF		0	320
W6	BBU	VLC		0	320
W6	BBU	ZAZ		0	320
W6	BCN	BBU		0	320
W6	BCN	BUD		0	320
W6	BCN	CLJ		0	320
W6	BCN	GDN		0	320
W6	BCN	KTW		0	320
W6	BCN	PRG		0	320
W6	BCN	SOF		0	320
W6	BCN	TSR		0	320
W6	BCN	WAW		0	320
W6	BEG	DTM		0	320
W6	BEG	LTN		0	320
W6	BGO	GDN		0	320
W6	BGY	BBU		0	320
W6	BGY	BUD		0	320
W6	BGY	CLJ		0	320
W6	BGY	GDN		0	320
W6	BGY	KTW		0	320
W6	BGY	PRG		0	320
W6	BGY	SOF		0	320
