" 8289" "Waterbury Oxford Airport" "Oxford" "United States" "OXC" "KOXC" " 41.4785995" " -73.135201" "  726" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8290" "Fitchburg Municipal Airport" "Fitchburg" "United States" "FIT" "KFIT" " 42.5541000" " -71.759003" "  348" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8291" "Earl L. Small Jr. Field/Stockmar Airport" "Villa Rica" "United States" NA "20GA" " 33.7565002" " -84.884697" " 1110" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8292" "Cartersville Airport" "Cartersville" "United States" "VPC" "KVPC" " 34.1231003" " -84.848701" "  759" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8293" "Centre-Piedmont-Cherokee County Regional Airport" "Centre" "United States" "PYP" "KPYP" " 34.0899770" " -85.610069" "  596" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8294" "Richard B Russell Airport" "Rome" "United States" "RMG" "KRMG" " 34.3506012" " -85.157997" "  644" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8295" "Northeast Alabama Regional Airport" "Gadsden" "United States" "GAD" "KGAD" " 33.9725990" " -86.088996" "  569" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8296" "Knoxville Downtown Island Airport" "Knoxville" "United States" "DKX" "KDKX" " 35.9639015" " -83.873901" "  833" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8297" "Barrow County Airport" "Winder" "United States" "WDR" "KWDR" " 33.9828987" " -83.667397" "  943" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8298" "Plantation Airpark" "Sylvania" "United States" "JYL" "KJYL" " 32.6453018" " -81.597099" "  188" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8299" "Dalton Municipal Airport" "Dalton" "United States" "DNN" "KDNN" " 34.7229004" " -84.870201" "  709" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8300" "West Georgia Regional O V Gray Field" "Carrollton" "United States" "CTJ" "KCTJ" " 33.6310005" " -85.152000" " 1161" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8302" "Lagrange Callaway Airport" "LaGrange" "United States" "LGC" "KLGC" " 33.0088997" " -85.072601" "  693" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8303" "Baldwin County Airport" "Milledgeville" "United States" "MLJ" "KMLJ" " 33.1542015" " -83.240700" "  385" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8305" "Harris County Airport" "Pine Mountain" "United States" "PIM" "KPIM" " 32.8406982" " -84.882401" "  902" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8306" "Peachtree City Falcon Field" "Atlanta" "United States" "FFC" "KFFC" " 33.3572998" " -84.571800" "  808" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8308" "Lee Gilmer Memorial Airport" "Gainesville" "United States" "GVL" "KGVL" " 34.2725983" " -83.830200" " 1276" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8312" "Harry Clever Field" "New Philadelpha" "United States" "PHD" "KPHD" " 40.4709015" " -81.419701" "  894" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8313" "Darlington County Jetport Airport" "Darlington" "United States" "UDG" "KUDG" " 34.4494019" " -79.890099" "  192" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8314" "Hilton Head Airport" "Hilton Head Island" "United States" "HHH" "KHXD" " 32.2243996" " -80.697502" "   19" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8318" "Daniel Field" "Augusta" "United States" "DNL" "KDNL" " 33.4664993" " -82.039398" "  423" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8319" "Foothills Regional Airport" "Morganton" "United States" "MRN" "KMRN" " 35.8202019" " -81.611397" " 1270" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8320" "Pike County-Hatcher Field" "Pikeville" "United States" "PBX" "KPBX" " 37.5617981" " -82.566399" " 1473" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8321" "Mallards Landing Airport" "Locust Grove" "United States" NA "GA04" " 33.3656998" " -84.165199" "  837" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8322" "Toccoa Airport - R.G. Letourneau Field" "Toccoa" "United States" "TOC" "KTOC" " 34.5937996" " -83.295799" "  996" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8323" "Compton Abbas Aerodrome" "Shaftesbury" "United Kingdom" NA "EGHA" " 50.9672012" "  -2.153610" "  811" "  0.00" "U" "airport" "OurAirports" "Europe/London"
" 8328" "Suprunovka Airport" "Poltava" "Ukraine" "PLV" "UKHP" " 49.5685997" "  34.397202" "  505" "  2.00" "U" "airport" "OurAirports" "Europe/Kiev"
" 8331" "Aweil Airport" "Aweil" "Sudan" NA "HSAW" "  8.7670002" "  27.400000" " 1394" "  3.00" "U" "airport" "OurAirports" "Africa/Juba"
" 8332" "Wau Airport" "Wau" "Sudan" "WUU" "HSWW" "  7.7258301" "  27.975000" " 1529" "  3.00" "U" "airport" "OurAirports" "Africa/Juba"
" 8333" "Humera Airport" "Humera" "Ethiopia" "HUE" "HAHU" " 14.2500000" "  36.583000" " 1930" "  3.00" "U" "airport" "OurAirports" "Africa/Addis_Ababa"
" 8334" "Moyale Airport" "Moyale" "Kenya" "OYL" "HKMY" "  3.4697200" "  39.101398" " 2790" "  3.00" "U" "airport" "OurAirports" "Africa/Nairobi"
" 8335" "Zagora Airport" "Zagora" "Morocco" NA "GMAZ" " 30.3202991" "  -5.866670" " 2631" "  0.00" "U" "airport" "OurAirports" "Africa/Casablanca"
" 8336" "Yengema Airport" "Yengema" "Sierra Leone" "WYE" "GFYE" "  8.6104698" " -11.045400" " 1300" "  0.00" "U" "airport" "OurAirports" "Africa/Freetown"
" 8337" "Gbangbatok Airport" "Gbangbatok" "Sierra Leone" "GBK" "GFGK" "  7.7670002" " -12.383000" "   75" "  0.00" "U" "airport" "OurAirports" "Africa/Freetown"
" 8340" "Turukhansk Airport" "Turukhansk" "Russia" NA "UOTT" " 65.7972031" "  87.935303" "  128" "  7.00" "N" "airport" "OurAirports" "Asia/Krasnoyarsk"
" 8341" "Podkamennaya Tunguska Airport" "Bor" "Russia" NA "UNIP" " 61.5896988" "  89.994003" "  213" "  7.00" "N" "airport" "OurAirports" "Asia/Krasnoyarsk"
" 8342" "Fort Worth Alliance Airport" "Fort Worth" "United States" "AFW" "KAFW" " 32.9875984" " -97.318802" "  722" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8343" "East Troy Municipal Airport" "East Troy" "United States" "57C" "K57C" " 42.7971992" " -88.372597" "  860" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8344" "Kolpashevo Airport" "Kolpashevo" "Russia" NA "UNLL" " 58.3252983" "  82.932503" "  243" "  7.00" "N" "airport" "OurAirports" "Asia/Tomsk"
" 8347" "Ali Al Salem Air Base" "Kuwait" "Kuwait" NA "OKAS" " 29.3467007" "  47.520802" "  472" "  3.00" "A" "airport" "OurAirports" "Asia/Kuwait"
" 8348" "Renmark Airport" "Renmark" "Australia" "RMK" "YREN" "-34.1963997" " 140.673996" "  115" "  9.50" "O" "airport" "OurAirports" "Australia/Adelaide"
" 8349" "Leigh Creek Airport" "Leigh Creek" "Australia" "LGH" "YLEC" "-30.5983009" " 138.425995" "  856" "  9.50" "O" "airport" "OurAirports" "Australia/Adelaide"
" 8350" "Warburton Airport" "Warburton Community" "Australia" NA "YWBR" "-26.1282997" " 126.583000" " 1500" "  8.00" "O" "airport" "OurAirports" "Australia/Perth"
" 8351" "Cunderdin Airport" "Cunderdin" "Australia" NA "YCUN" "-31.6222000" " 117.217003" "  705" "  8.00" "O" "airport" "OurAirports" "Australia/Perth"
" 8352" "Rottnest Island Airport" "Rottnest Island" "Australia" "RTS" "YRTI" "-32.0066986" " 115.540001" "   12" "  8.00" "O" "airport" "OurAirports" "Australia/Perth"
" 8353" "Forrest Airport" "Forrest" "Australia" NA "YFRT" "-30.8381004" " 128.115005" "  511" "  8.00" "O" "airport" "OurAirports" "Australia/Perth"
" 8354" "Ballarat Airport" "Ballarat" "Australia" NA "YBLT" "-37.5116997" " 143.791000" " 1433" " 10.00" "O" "airport" "OurAirports" "Australia/Melbourne"
" 8355" "Keewaywin Airport" "Keewaywin" "Canada" "KEW" "CPV8" " 52.9911003" " -92.836403" "  988" " -6.00" "A" "airport" "OurAirports" "America/Winnipeg"
" 8356" "Marathon Airport" "Marathon" "Canada" "YSP" "CYSP" " 48.7552986" " -86.344398" " 1035" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8357" "Hearst René Fontaine Municipal Airport" "Hearst" "Canada" "YHF" "CYHF" " 49.7141991" " -83.686096" "  827" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8358" "Hornepayne Municipal Airport" "Hornepayne" "Canada" "YHN" "CYHN" " 49.1931000" " -84.758904" " 1099" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8359" "Kirkland Lake Airport" "Kirkland Lake" "Canada" "YKX" "CYKX" " 48.2103004" " -79.981400" " 1157" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8360" "Manitouwadge Airport" "Manitouwadge" "Canada" "YMG" "CYMG" " 49.0839005" " -85.860603" " 1198" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8361" "Wawa Airport" "Wawa" "Canada" "YXZ" "CYXZ" " 47.9667015" " -84.786697" "  942" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8362" "Manitoulin East Municipal Airport" "Manitowaning" "Canada" "YEM" "CYEM" " 45.8428001" " -81.858101" "  869" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8363" "Slate Falls Airport" "Slate Falls" "Canada" NA "CKD9" " 51.1300011" " -91.665604" " 1355" " -6.00" "A" "airport" "OurAirports" "America/Winnipeg"
" 8364" "Collingwood Airport" "Collingwood" "Canada" NA "CNY3" " 44.4491997" " -80.158302" "  730" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8365" "Brantford Municipal Airport" "Brantford" "Canada" "YFD" "CYFD" " 43.1314011" " -80.342499" "  815" " -5.00" "A" "airport" "OurAirports" "America/Toronto"
" 8366" "Lawrence Municipal Airport" "Lawrence" "United States" "LWC" "KLWC" " 39.0111999" " -95.216599" "  833" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8367" "Wellington Municipal Airport" "Wellington" "United States" "EGT" "KEGT" " 37.3236008" " -97.388298" " 1277" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8379" "Pompano Beach Airpark" "Pompano Beach" "United States" "PMP" "KPMP" " 26.2471008" " -80.111099" "   19" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8380" "Mallacoota Airport" "Mallacoota" "Australia" "XMC" "YMCO" "-37.5983009" " 149.720001" "   31" " 10.00" "U" "airport" "OurAirports" "Australia/Melbourne"
" 8394" "Shelby County Airport" "Alabaster" "United States" "EET" "KEET" " 33.1769981" " -86.782799" "  586" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8395" "Yuendumu Airport" "Yuendumu " "Australia" "YUE" "YYND" "-22.2542000" " 131.781998" " 2205" "  9.50" "O" "airport" "OurAirports" "Australia/Darwin"
" 8397" "Sky Ranch At Carefree Airport" "Carefree" "United States" NA "18AZ" " 33.8181000" "-111.898003" " 2568" " -7.00" "N" "airport" "OurAirports" "America/Phoenix"
" 8401" "Lombok International Airport" "Praya" "Indonesia" "LOP" "WADL" " -8.7573220" " 116.276675" "  319" "  8.00" "N" "airport" "OurAirports" "Asia/Makassar"
" 8403" "One Hundred Mile House Airport" "One Hundred Mile House" "Canada" NA "CAV3" " 51.6425018" "-121.306999" " 3055" " -8.00" "A" "airport" "OurAirports" "America/Vancouver"
" 8404" "South Cariboo Region / 108 Mile Airport" "108 Mile Ranch" "Canada" "ZML" "CZML" " 51.7360992" "-121.333000" " 3126" " -8.00" "A" "airport" "OurAirports" "America/Vancouver"
" 8405" "Glasgow City Heliport" "Glasgow" "United Kingdom" NA "EGEG" " 55.8613892" "  -4.296944" "    0" "  0.00" "E" "airport" "OurAirports" "Europe/London"
" 8406" "Yarram Airport" "Yarram" "Australia" NA "YYRM" "-38.5667000" " 146.755005" "   15" " 10.00" "O" "airport" "OurAirports" "Australia/Melbourne"
" 8407" "Handan Airport" "Handan" "China" "HDG" "ZBHD" " 36.5258333" " 114.425556" "  229" "  8.00" "N" "airport" "OurAirports" "Asia/Shanghai"
" 8409" "Indianapolis Metropolitan Airport" "Indianapolis" "United States" "UMP" "KUMP" " 39.9351997" " -86.044998" "  811" " -5.00" "A" "airport" "OurAirports" "America/Indiana/Indianapolis"
" 8410" "London-Corbin Airport/Magee Field" "London" "United States" "LOZ" "KLOZ" " 37.0821991" " -84.084900" " 1212" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8412" "Simmons Army Air Field" "Fredericksburg" "United States" "FBG" "KFBG" " 35.1318016" " -78.936699" "  244" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8414" "Modlin Airport" "Warsaw" "Poland" "WMI" "EPMO" " 52.4510994" "  20.651800" "  341" "  1.00" "E" "airport" "OurAirports" "Europe/Warsaw"
" 8417" "Jixi Xingkaihu Airport" "Jixi" "China" "JXA" "ZYJX" " 45.2930000" " 131.193000" "  760" "  8.00" "N" "airport" "OurAirports" "Asia/Harbin"
" 8419" "Jeongseok Airport" "Seogwipo" "South Korea" NA "RKPD" " 33.3996010" " 126.711998" " 1171" "  9.00" "U" "airport" "OurAirports" "Asia/Seoul"
" 8423" "Gimli Industrial Park Airport" "Gimli" "Canada" "YGM" "CYGM" " 50.6281013" " -97.043297" "  753" " -6.00" "A" "airport" "OurAirports" "America/Winnipeg"
" 8426" "Matheson Island Airport" "Matheson Island" "Canada" NA "CJT2" " 51.7322006" " -96.934402" "  725" " -6.00" "A" "airport" "OurAirports" "America/Winnipeg"
" 8427" "Tura Mountain Airport" "Tura" "Russia" NA "UNIT" " 64.3335114" " 100.432892" " 2044" "  7.00" "N" "airport" "OurAirports" "Asia/Krasnoyarsk"
" 8428" "Beloyarskiy Airport" "Beloyarsky" "Russia" "EYK" "USHY" " 63.6869011" "  66.698601" "   82" "  5.00" "N" "airport" "OurAirports" "Asia/Yekaterinburg"
" 8430" "John H Batten Airport" "Racine" "United States" "RAC" "KRAC" " 42.7606010" " -87.815201" "  674" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8431" "Cesar Lim Rodriguez Airport" "Taytay" "Philippines" "RZP" "RPSD" " 10.8187400" " 119.507697" "   80" "  8.00" "U" "airport" "OurAirports" "Asia/Manila"
" 8432" "Gera-Leumnitz Airport" "Gera" "Germany" NA "EDAJ" " 50.8816681" "  12.135833" " 1014" "  1.00" "E" "airport" "OurAirports" "Europe/Berlin"
" 8435" "Kasimovo Airfield" "Saint-Petersburg" "Russia" NA "XLLN" " 60.1982994" "  30.334999" "  230" "  3.00" "N" "airport" "OurAirports" "Europe/Moscow"
" 8438" "Terlet Glider Field" "Arnhem" "Netherlands" NA "EHTL" " 52.0572010" "   5.924440" "  276" "  1.00" "E" "airport" "OurAirports" "Europe/Amsterdam"
" 8443" "Redlands Municipal Airport" "Redlands" "United States" "REI" "KREI" " 34.0853004" "-117.146004" " 1571" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 8445" "Flabob Airport" "Riverside" "United States" "RIR" "KRIR" " 33.9897003" "-117.411003" "  764" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 8446" "Tacoma Narrows Airport" "Tacoma" "United States" "TIW" "KTIW" " 47.2678986" "-122.578003" "  294" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 8459" "Oerlinghausen Airport" "TELGTE" "Germany" NA "EDLO" " 51.9322205" "   8.661667" "  558" "  1.00" "E" "airport" "OurAirports" "Europe/Berlin"
" 8460" "Jack Edwards Airport" "Gulf Shores" "United States" "JKA" "KJKA" " 30.2905006" " -87.671799" "   17" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8461" "General Villamil Airport" "Isabela" "Ecuador" NA "SEII" " -0.9426280" " -90.953003" "   35" " -6.00" "N" "airport" "OurAirports" "Pacific/Galapagos"
" 8462" "Balzers Heliport" "Balzers" "Switzerland" NA "LSXB" " 47.0681000" "   9.481110" " 1585" "  1.00" "E" "airport" "OurAirports" "Europe/Vaduz"
" 8467" "Flugplatz Punitz" "Punitz-Guessing" "Austria" NA "LOGG" " 47.1465300" "  16.316843" "  950" "  1.00" "E" "airport" "OurAirports" "Europe/Vienna"
" 8468" "Khmelnytskyi Airport" "Khmeinitskiy" "Ukraine" "HMJ" "UKLH" " 49.3596992" "  26.933399" " 1150" "  2.00" "E" "airport" "OurAirports" "Europe/Kiev"
" 8469" "Hiroshimanishi Airport" "Hiroshima" "Japan" "HIW" "RJBH" " 34.3669014" " 132.414001" "   15" "  9.00" "N" "airport" "OurAirports" "Asia/Tokyo"
" 8472" "Yalata Mission Airport" "Yalata" "Australia" NA "YYTA" "-31.4706001" " 131.824997" "    0" "  9.50" "O" "airport" "OurAirports" "Australia/Adelaide"
" 8473" "Hazleton Municipal Airport" "Hazleton" "United States" "HZL" "KHZL" " 40.9868011" " -75.994904" " 1603" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8474" "Greater Cumberland Regional Airport" "Cumberland" "United States" "CBE" "KCBE" " 39.6153984" " -78.760902" "  775" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8475" "Sugar Loaf Shores Airport" "Key West" "United States" NA "7FA1" " 24.6487999" " -81.579803" "    4" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8476" "Wyndham Airport" "Wyndham" "Australia" NA "YWYM" "-15.5114002" " 128.153000" "   14" "  8.00" "U" "airport" "OurAirports" "Australia/Perth"
" 8477" "Bob Quinn Lake Airport" "Bob Quinn Lake" "Canada" "YBO" "CBW4" " 56.9667015" "-130.250000" " 2000" " -8.00" "U" "airport" "OurAirports" "America/Vancouver"
" 8482" "Grabtsevo Airport" "Kaluga" "Russia" "KLF" "UUBC" " 54.5499992" "  36.366669" "  656" "  3.00" "N" "airport" "OurAirports" "Europe/Moscow"
" 8493" "Tri-County Regional Airport" "Lone Rock" "United States" "LNR" "KLNR" " 43.2117004" " -90.181602" "  717" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8494" "Price County Airport" "Phillips" "United States" NA "KPBH" " 45.7089996" " -90.402496" " 1497" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8495" "Monroe Municipal Airport" "Monroe" "United States" NA "KEFT" " 42.6148987" " -89.590401" " 1086" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8496" "Joliet Regional Airport" "Joliet" "United States" "JOT" "KJOT" " 41.5177994" " -88.175499" "  582" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8497" "Illinois Valley Regional Airport-Walter A Duncan Field" "Peru" "United States" "VYS" "KVYS" " 41.3518980" " -89.153099" "  654" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8499" "Jackson County Reynolds Field" "Jackson" "United States" "JXN" "KJXN" " 42.2598000" " -84.459396" " 1001" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 8500" "Fuerstenwalde Airport" "Furstenwalde" "Germany" NA "EDAL" " 52.3905983" "  14.097200" "  184" "  1.00" "E" "airport" "OurAirports" "Europe/Berlin"
" 8501" "Eberswalde-Finow Airport" "Eberswalde" "Germany" NA "EDAV" " 52.8272209" "  13.693611" "  121" "  1.00" "E" "airport" "OurAirports" "Europe/Berlin"
" 8502" "Joseph A. Hardy Connellsville Airport" "Connellsville" "United States" NA "KVVS" " 39.9592018" " -79.657097" " 1267" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8503" "Bedford County Airport" "Bedford" "United States" NA "KHMZ" " 40.0853004" " -78.512199" " 1162" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8504" "Wings Field" "Philadelphia" "United States" "BBX" "KLOM" " 40.1375008" " -75.265099" "  302" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8505" "Okeechobee County Airport" "Okeechobee" "United States" "OBE" "KOBE" " 27.2628002" " -80.849800" "   34" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8506" "Sebring Regional Airport" "Sebring" "United States" "SEF" "KSEF" " 27.4563999" " -81.342400" "   62" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8507" "Avon Park Executive Airport" "Avon Park" "United States" "AVO" "KAVO" " 27.5911999" " -81.527802" "  160" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8508" "Winter Haven Municipal Airport - Gilbert Field" "Winter Haven" "United States" "GIF" "KGIF" " 28.0629005" " -81.753304" "  145" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8509" "Zephyrhills Municipal Airport" "Zephyrhills" "United States" "ZPH" "KZPH" " 28.2282009" " -82.155899" "   90" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8510" "Ocala International Airport - Jim Taylor Field" "Ocala" "United States" "OCF" "KOCF" " 29.1725998" " -82.224197" "   90" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8511" "Jesup Wayne County Airport" "Jesup" "United States" "JES" "KJES" " 31.5540009" " -81.882500" "  107" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8512" "Madison Municipal Airport" "Madison" "United States" "52A" "K52A" " 33.6120987" " -83.460403" "  694" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8513" "Newnan Coweta County Airport" "Newnan" "United States" "CCO" "KCCO" " 33.3115997" " -84.769798" "  970" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8514" "Thomson-McDuffie County Airport" "Thomson" "United States" "HQU" "KHQU" " 33.5297012" " -82.516502" "  501" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8515" "Aiken Municipal Airport" "Aiken" "United States" "AIK" "KAIK" " 33.6493988" " -81.684998" "  528" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8516" "Woodward Field" "Camden" "United States" "CDN" "KCDN" " 34.2835999" " -80.564903" "  302" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8517" "Lumberton Regional Airport" "Lumberton" "United States" "LBT" "KLBT" " 34.6099014" " -79.059402" "  126" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8519" "Moore County Airport" "Pinehurst-Southern Pines" "United States" "SOP" "KSOP" " 35.2374000" " -79.391197" "  455" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8520" "Richmond County Airport" "Rockingham" "United States" "RCZ" "KRCZ" " 34.8913000" " -79.759598" "  358" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8524" "Baraboo Wisconsin Dells Airport" "Baraboo" "United States" "DLL" "KDLL" " 43.5227013" " -89.770203" "  979" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8526" "Statesville Regional Airport" "Statesville" "United States" "SVH" "KSVH" " 35.7653008" " -80.953903" "  968" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8528" "Burlington Municipal Airport" "Burlington" "United States" "BUU" "KBUU" " 42.6907005" " -88.304604" "  779" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8532" "William T. Piper Memorial Airport" "Lock Haven" "United States" "LHV" "KLHV" " 41.1356010" " -77.422302" "  556" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8538" "Zelienople Municipal Airport" "Zelienople" "United States" NA "KPJC" " 40.8016014" " -80.160698" "  898" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8542" "Lorain County Regional Airport" "Lorain-Elyria" "United States" "LPR" "KLPR" " 41.3442993" " -82.177597" "  793" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8544" "Burke Lakefront Airport" "Cleveland" "United States" "BKL" "KBKL" " 41.5175018" " -81.683296" "  583" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8545" "Chautauqua County-Dunkirk Airport" "Dunkirk" "United States" "DKK" "KDKK" " 42.4933014" " -79.272003" "  693" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8548" "South Jersey Regional Airport" "Mount Holly" "United States" "VAY" "KVAY" " 39.9429016" " -74.845703" "   53" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8550" "Linden Airport" "Linden" "United States" "LDJ" "KLDJ" " 40.6174011" " -74.244598" "   23" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8553" "Tri State Steuben County Airport" "Angola" "United States" "ANQ" "KANQ" " 41.6397020" " -85.083504" "  995" " -5.00" "A" "airport" "OurAirports" "America/Indiana/Indianapolis"
" 8555" "Warsaw Municipal Airport" "Warsaw" "United States" NA "KASW" " 41.2747002" " -85.840103" "  850" " -5.00" "A" "airport" "OurAirports" "America/Indiana/Indianapolis"
" 8556" "Van Wert County Airport" "Van Wert" "United States" "VNW" "KVNW" " 40.8647003" " -84.609398" "  785" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8559" "Brooks Field" "Marshall" "United States" NA "KRMY" " 42.2512016" " -84.955498" "  941" " -5.00" "A" "airport" "OurAirports" "America/Detroit"
" 8560" "Genesee County Airport" "Batavia" "United States" "GVQ" "KGVQ" " 43.0317001" " -78.167603" "  914" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8565" "Clearwater Air Park" "Clearwater" "United States" "CLW" "KCLW" " 27.9766998" " -82.758698" "   71" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8577" "Orlampa Inc Airport" "Forties Alpha" "United Kingdom" NA "FA08" " 28.1669998" " -81.808098" "  139" " -5.00" "U" "airport" "OurAirports" "America/New_York"
" 8593" "Chicago Meigs Airport" "Chicago" "United States" "CGX" "KCGX" " 41.8587990" " -87.607903" "  593" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8601" "Pickens County Airport" "Jasper" "United States" "JZP" "KJZP" " 34.4533997" " -84.457397" " 1535" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8603" "Saarmund Airport" "Saarmund" "Germany" NA "EDCS" " 52.3083344" "  13.100556" "  174" "  1.00" "E" "airport" "OurAirports" "Europe/Berlin"
" 8604" "Grand Strand Airport" "North Myrtle Beach" "United States" "CRE" "KCRE" " 33.8116989" " -78.723900" "   32" " -5.00" "A" "airport" "OurAirports" "America/New_York"
" 8606" "Lansing Municipal Airport" "Lansing" "United States" "IGQ" "KIGQ" " 41.5349007" " -87.529503" "  620" " -6.00" "A" "airport" "OurAirports" "America/Chicago"
" 8608" "Ramona Airport" "Ramona" "United States" "RNM" "KRNM" " 33.0391998" "-116.915001" " 1395" " -8.00" "A" "airport" "OurAirports" "America/Los_Angeles"
" 8609" "Pont Sur Yonne Airfield" "Pont Sur Yonne" "France" NA "LFGO" " 48.2891720" "   3.247912" "  236" "  1.00" "E" "airport" "OurAirports" "Europe/Paris"
" 8610" "St Florentin Cheu Airfield" "St Florentin Cheu" "France" NA "LFGP" " 47.9801900" "   3.775583" "  351" "  1.00" "E" "airport" "OurAirports" "Europe/Paris"
" 8611" "Saulieu Liernais Airfield" "Saulieu" "France" NA "LFEW" " 47.2393990" "   4.265830" " 1722" "  1.00" "E" "airport" "OurAirports" "Europe/Paris"
" 8612" "Olten Airport" "Olten" "Switzerland" NA "LSPO" " 47.3443985" "   7.889440" "    0" "  1.00" "E" "airport" "OurAirports" "Europe/Zurich"
" 8613" "Buochs Airport" "Buochs" "Switzerland" "BXO" "LSZC" " 46.9744440" "   8.396944" " 1475" "  1.00" "E" "airport" "OurAirports" "Europe/Zurich"
