# airline	from	to	codeshare	stops	equipment
# Date: 2011-01-20
QF	AKL	MEL		0	73H
QF	AKL	MEL	*	0	734 73H
QF	AKL	NAN	*	0	73H 73W 763 744
QF	AKL	PPT	*	0	343
QF	AKL	SCL	*	0	343
QF	AKL	SYD		0	332 73H
QF	AKL	SYD	*	0	343 73H
QF	ARM	SYD	*	0	DH3
QF	ASP	ADL		0	73H
QF	ASP	AYQ	*	0	717
QF	ASP	BNE		0	73H
QF	ASP	CNS	*	0	717
QF	ASP	DRW	*	0	717
QF	ASP	MEL		0	73H
QF	ASP	PER	*	0	717
QF	ASP	SYD		0	73H
QF	AYQ	ASP	*	0	717
QF	AYQ	CNS	*	0	717
QF	AYQ	PER	*	0	717
QF	AYQ	SYD		0	73H
QF	BCI	LRE	*	0	DH3
QF	BDB	BNE	*	0	DH3 DH4
QF	BKK	LHR		0	744
QF	BKK	LHR	*	0	744
QF	BKK	SYD		0	744
QF	BKK	SYD	*	0	744
QF	BKQ	LRE	*	0	DH3
QF	BME	DRW	*	0	E70
QF	BME	KNX	*	0	E70
QF	BME	KTA	*	0	E70
QF	BME	MEL		0	73H
QF	BME	PER		0	73H
QF	BME	PER	*	0	717
QF	BME	PHE	*	0	E70
QF	BNE	ADL		0	73H 734
QF	BNE	AKL	*	0	734
QF	BNE	ASP		0	73H
QF	BNE	BCI	*	0	DH3
QF	BNE	BDB	*	0	DH4 DH3
QF	BNE	BKQ	*	0	DH3
QF	BNE	CBR		0	734 73H
QF	BNE	CBR	*	0	DH4
QF	BNE	CNS		0	73H
QF	BNE	CTL	*	0	DH8
QF	BNE	DRW		0	763
QF	BNE	EMD	*	0	DH4 DH3
QF	BNE	GLT	*	0	DH4 DH3
QF	BNE	HBA		0	73H
QF	BNE	HKG		0	333
QF	BNE	HVB	*	0	DH3 DH8
QF	BNE	ISA		0	73H 734
QF	BNE	KTA		0	73H
QF	BNE	LAX		0	744
QF	BNE	LDH	*	0	DH8
QF	BNE	LRE	*	0	DH4 DH3
QF	BNE	MEL		0	73H 763 734
QF	BNE	MKY	*	0	DH4
QF	BNE	MNL		0	333
QF	BNE	MOV	*	0	DH3 DH8
QF	BNE	NAN	*	0	73H 73W 763
QF	BNE	NLK	*	0	733
QF	BNE	NOU		0	73H
QF	BNE	NOU	*	0	332 320
QF	BNE	NTL	*	0	DH3 DH8
QF	BNE	PER		0	763 73H 333
QF	BNE	POM	*	0	763 100
QF	BNE	RMA	*	0	DH8 DH3
QF	BNE	ROK	*	0	DH4 DH3
QF	BNE	SIN		0	333
QF	BNE	SON	*	0	73H
QF	BNE	SYD		0	73H 763 734 332
QF	BNE	TPE	*	0	332
QF	BNE	TSV		0	734 73H
QF	BNE	VLI	*	0	73H
QF	BNE	ZBL	*	0	DH8
QF	BOM	SIN		0	333
QF	BUD	FRA	*	0	736
QF	CBR	ADL		0	73H 734
QF	CBR	BNE		0	734 73H
QF	CBR	BNE	*	0	DH4
QF	CBR	DRW		0	73H
QF	CBR	MEL		0	734 763 73H
QF	CBR	MEL	*	0	DH3 DH4
QF	CBR	PER		0	73H
QF	CBR	SYD		0	734 73H
QF	CBR	SYD	*	0	DH4 DH3
QF	CFS	SYD	*	0	DH4
QF	CGK	SYD		0	333 332
QF	CHC	NAN	*	0	73H
QF	CHC	SYD		0	73H
QF	CNJ	ISA	*	0	DH3 DH4
QF	CNJ	TSV	*	0	DH4
QF	CNS	ASP	*	0	717
QF	CNS	AYQ	*	0	717
QF	CNS	BNE		0	73H
QF	CNS	DRW	*	0	717
QF	CNS	GOV	*	0	717
QF	CNS	HID	*	0	DH4 DH3
QF	CNS	HTI	*	0	DH3 DH4
QF	CNS	KIX	*	0	332
QF	CNS	MEL		0	73H
QF	CNS	NRT	*	0	332
QF	CNS	POM	*	0	DH4
QF	CNS	SYD		0	73H 763
QF	CNS	TSV	*	0	DH4 DH3
QF	CNS	WEI	*	0	DH4
QF	CTL	BNE	*	0	DH8
QF	CTL	RMA	*	0	DH3
QF	DBO	SYD	*	0	DH3
QF	DIL	DRW	*	0	E70
QF	DPO	MEL	*	0	DH3 DH4
QF	DRW	ADL		0	73H
QF	DRW	ASP	*	0	717
QF	DRW	BME	*	0	E70
QF	DRW	BNE		0	763
QF	DRW	CBR		0	73H
QF	DRW	CNS	*	0	717
QF	DRW	DIL	*	0	E70
QF	DRW	GOV	*	0	717
QF	DRW	KNX	*	0	E70
QF	DRW	PER		0	73H
QF	DRW	SYD		0	73H
QF	EMD	BNE	*	0	DH4 DH3
QF	EZE	SYD		0	744
QF	FRA	BUD	*	0	736 73G
QF	FRA	SIN		0	744
QF	GLT	BNE	*	0	DH4 DH3
QF	GLT	ROK	*	0	DH4 DH3
QF	GOV	CNS	*	0	717
QF	GOV	DRW	*	0	717
QF	HBA	BNE		0	73H
QF	HBA	MEL		0	73H 734
QF	HBA	SYD		0	73H
QF	HID	CNS	*	0	DH4 DH3
QF	HKG	BNE		0	333
QF	HKG	LHR		0	744
QF	HKG	MEL		0	744
QF	HKG	PER		0	333
QF	HKG	SYD		0	333 744
QF	HNL	NAN	*	0	73H
QF	HNL	SYD		0	763
QF	HNL	SYD	*	0	332
QF	HTI	CNS	*	0	DH3 DH4
QF	HVB	BNE	*	0	DH3 DH8
QF	ICN	SYD	*	0	772
QF	ISA	BNE		0	73H 734
QF	ISA	CNJ	*	0	DH4
QF	ISA	TSV	*	0	DH4 DH3
QF	JNB	PER	*	0	342 346
QF	JNB	SYD		0	744
QF	KGI	ADL	*	0	717
QF	KGI	PER		0	73H
QF	KGI	PER	*	0	717
QF	KIX	CNS	*	0	332
QF	KIX	OOL	*	0	332
QF	KNX	BME	*	0	E70
QF	KNX	DRW	*	0	E70
QF	KTA	BME	*	0	E70
QF	KTA	BNE		0	73H
QF	KTA	MEL		0	73H
QF	KTA	PER		0	73H
QF	KTA	PER	*	0	717
QF	KTA	PHE	*	0	E70
QF	KTA	SYD		0	73H
QF	LAX	AKL		0	332
QF	LAX	BNE		0	744
QF	LAX	MEL		0	744
QF	LAX	NAN	*	0	744
QF	LAX	PPT	*	0	343
QF	LAX	SYD		0	744 388
QF	LDH	BNE	*	0	DH8
QF	LDH	SYD	*	0	DH8
QF	LHR	BKK		0	744
QF	LHR	BKK	*	0	744
QF	LHR	HKG		0	744
QF	LHR	SIN		0	388 744
QF	LHR	SIN	*	0	777
QF	LRE	BNE	*	0	DH3 DH4
QF	LST	MEL	*	0	DH4 DH3
QF	MEL	ADL		0	73H 734
QF	MEL	ADL	*	0	DH4
QF	MEL	AKL		0	73H
QF	MEL	AKL	*	0	73H 734
QF	MEL	ASP		0	73H
QF	MEL	BME		0	73H
QF	MEL	BNE		0	73H 763 734
QF	MEL	CBR		0	763 734 73H
QF	MEL	CBR	*	0	DH3 DH4
QF	MEL	CNS		0	73H
QF	MEL	DPO	*	0	DH4 DH3
QF	MEL	HBA		0	73H
QF	MEL	HKG		0	744
QF	MEL	KTA		0	73H
QF	MEL	LAX		0	744
QF	MEL	LST	*	0	DH4 DH3
QF	MEL	MQL	*	0	DH4 DH3
QF	MEL	NAN	*	0	763
QF	MEL	NLK	*	0	733
QF	MEL	PER		0	763 332 73H
QF	MEL	PHE		0	73H
QF	MEL	SGN	*	0	332
QF	MEL	SIN		0	388 744
QF	MEL	SYD		0	73H 734 332 763 333
QF	MEL	SYD	*	0	332
QF	MEL	VLI	*	0	73H
QF	MEL	WLG	*	0	734
QF	MEL	ZQN		0	73H
QF	MKY	BNE	*	0	DH4
QF	MKY	ROK	*	0	DH4 DH3
QF	MKY	TSV	*	0	DH3 DH4
QF	MNL	BNE		0	332
QF	MNL	SYD		0	333
QF	MOV	BNE	*	0	DH3 DH8
QF	MQL	MEL	*	0	DH4 DH3
QF	MRZ	SYD	*	0	DH8
QF	NAN	AKL	*	0	73H 763 73W 744
QF	NAN	BNE	*	0	73H 73W 763
QF	NAN	CHC	*	0	73H
QF	NAN	HNL	*	0	73H
QF	NAN	LAX	*	0	744
QF	NAN	MEL	*	0	763
QF	NAN	SYD	*	0	744
QF	NLK	BNE	*	0	733
QF	NLK	MEL	*	0	733
QF	NLK	SYD	*	0	733
QF	NOU	BNE		0	73H
QF	NOU	BNE	*	0	332 320
QF	NOU	SYD		0	73H 763
QF	NOU	SYD	*	0	332 320
QF	NRT	CNS	*	0	332
QF	NRT	OOL	*	0	332
QF	NRT	PER		0	763
QF	NRT	SYD		0	333 744 332
QF	NTL	BNE	*	0	DH3 DH8
QF	NTL	NLK	*	0	733
QF	OLP	ADL	*	0	F50
QF	OOL	KIX	*	0	332
QF	OOL	NRT	*	0	332
QF	PBO	PER	*	0	717
QF	PER	ADL		0	734 73H
QF	PER	ASP	*	0	717
QF	PER	AYQ	*	0	717
QF	PER	BME		0	73H
QF	PER	BME	*	0	717
QF	PER	BNE		0	763 73H 333
QF	PER	CBR		0	73H 734
QF	PER	DRW		0	73H
QF	PER	HKG		0	333
QF	PER	JNB	*	0	346 342
QF	PER	KGI		0	73H
QF	PER	KGI	*	0	717
QF	PER	KTA		0	73H
QF	PER	KTA	*	0	717
QF	PER	MEL		0	763 332 73H
QF	PER	NRT		0	763
QF	PER	PBO	*	0	717
QF	PER	PHE		0	73H
QF	PER	PHE	*	0	717
QF	PER	SIN		0	333
QF	PER	SYD		0	73H 763 332 333
QF	PER	ZNE	*	0	717
QF	PHE	BME	*	0	E70
QF	PHE	KTA	*	0	E70
QF	PHE	MEL		0	73H
QF	PHE	PER		0	73H
QF	PHE	PER	*	0	717
QF	PLO	ADL	*	0	DH4
QF	POM	BNE	*	0	763 100 752
QF	POM	CNS	*	0	DH4
QF	POM	SYD	*	0	752
QF	PPT	AKL	*	0	343
QF	PPT	LAX	*	0	343
QF	PQQ	SYD	*	0	DH3 DH4
QF	PVG	SYD		0	744 333 332
QF	RMA	BNE	*	0	DH8 DH3
QF	RMA	CTL	*	0	DH3
QF	ROK	BNE	*	0	DH4 DH3
QF	ROK	GLT	*	0	DH4
QF	ROK	MKY	*	0	DH4 DH3
QF	SCL	AKL	*	0	343
QF	SFO	SYD		0	744
QF	SGN	MEL	*	0	332
QF	SGN	SYD	*	0	772
QF	SIN	ADL		0	333
QF	SIN	BNE		0	333
QF	SIN	BOM		0	333
QF	SIN	FRA		0	744
QF	SIN	LHR		0	388 744
QF	SIN	LHR	*	0	777
QF	SIN	MEL		0	744 388
QF	SIN	PER		0	333
QF	SIN	SYD		0	388 744
QF	SIN	SYD	*	0	777
QF	SON	BNE	*	0	73H
QF	SYD	ABX	*	0	DH4 DH3
QF	SYD	ADL		0	734 73H 333 763
QF	SYD	AKL		0	332 73H
QF	SYD	AKL	*	0	73H 343
QF	SYD	ARM	*	0	DH3
QF	SYD	ASP		0	73H
QF	SYD	AYQ		0	73H
QF	SYD	BKK		0	744
QF	SYD	BKK	*	0	744
QF	SYD	BNE		0	73H 763 734 333
QF	SYD	CBR		0	734 73H
QF	SYD	CBR	*	0	DH3 DH4
QF	SYD	CFS	*	0	DH4
QF	SYD	CGK		0	333 332
QF	SYD	CHC		0	73H
QF	SYD	CNS		0	763 73H
QF	SYD	CNS	*	0	332
QF	SYD	DBO	*	0	DH3
QF	SYD	DRW		0	73H
QF	SYD	EZE		0	744
QF	SYD	HBA		0	73H 734
QF	SYD	HKG		0	744 333
QF	SYD	HNL		0	763
QF	SYD	HNL	*	0	332
QF	SYD	ICN	*	0	772
QF	SYD	JNB		0	744
QF	SYD	KTA		0	73H
QF	SYD	LAX		0	744 388
QF	SYD	LDH	*	0	DH8
QF	SYD	MEL		0	73H 763 333 734 332
QF	SYD	MNL		0	332 333
QF	SYD	MRZ	*	0	DH8
QF	SYD	NAN	*	0	744
QF	SYD	NLK	*	0	733
QF	SYD	NOU		0	73H 763
QF	SYD	NOU	*	0	332 320
QF	SYD	NRT		0	744 333 332
QF	SYD	PER		0	333 332 763 73H
QF	SYD	POM	*	0	752
QF	SYD	PQQ	*	0	DH4 DH3
QF	SYD	PVG		0	744 333 332
QF	SYD	SFO		0	744
QF	SYD	SGN	*	0	772
QF	SYD	SIN		0	744 388
QF	SYD	SIN	*	0	777
QF	SYD	TMW	*	0	DH3 DH4
QF	SYD	VLI	*	0	73H
QF	SYD	WGA	*	0	DH3 DH4
QF	SYD	WLG	*	0	734
QF	SYD	ZQN		0	73H
QF	TMW	SYD	*	0	DH4 DH3
QF	TPE	BNE	*	0	332
QF	TSV	BNE		0	734 73H
QF	TSV	CNJ	*	0	DH3 DH4
QF	TSV	CNS	*	0	DH3 DH4
QF	TSV	ISA	*	0	DH4
QF	TSV	MKY	*	0	DH4 DH3
QF	VLI	BNE	*	0	73H
QF	VLI	MEL	*	0	73H
QF	VLI	SYD	*	0	73H
QF	WEI	CNS	*	0	DH4
QF	WGA	SYD	*	0	DH3 DH4
QF	WLG	MEL	*	0	734
QF	WLG	SYD	*	0	734
QF	ZBL	BNE	*	0	DH8
QF	ZNE	PER	*	0	717
QF	ZQN	MEL		0	73H
QF	ZQN	SYD		0	73H
QG	HRE	JNB		0	M82
QG	JNB	HRE		0	M82
QI	AAL	CPH		0	73W CR2 AT5 AT7
QI	AAL	OSL		0	AT5 AT7
QI	AAR	CPH		0	AT7 CR2 AT5
QI	AGP	BLL		0	73W
QI	AGP	CPH		0	73W
QI	AMS	CPH		0	73W AT7 AT5
QI	ARN	BLL		0	CR2
QI	AYT	CPH		0	CR2
QI	BCN	CPH		0	73W
QI	BEG	CPH		0	73W
QI	BGO	BLL		0	CR2
QI	BLL	AGP		0	73W
QI	BLL	ARN		0	CR2
QI	BLL	BGO		0	CR2
QI	BLL	CDG		0	CR2
QI	BLL	CPH		0	AT7 73W CR2 AT5
QI	BLL	DUB		0	CR2
QI	BLL	LGW		0	CR2
QI	BLL	LPA		0	73W
QI	BLL	MUC		0	CR2
QI	BLL	OSL		0	CR2
QI	CDG	BLL		0	CR2
QI	CPH	AAL		0	AT5 73W CR2 AT7
QI	CPH	AAR		0	CR2 AT7 AT5
QI	CPH	AGP		0	73W
QI	CPH	AMS		0	73W AT7 AT5
QI	CPH	AYT		0	CR2
QI	CPH	BCN		0	73W
QI	CPH	BEG		0	73W
QI	CPH	BLL		0	AT7 CR2 AT5 73W
QI	CPH	FCO		0	CR2 73W
QI	CPH	FNC		0	73W
QI	CPH	KRP		0	AT7 AT5
QI	CPH	LPA		0	73W
QI	CPH	NCL		0	CR2
QI	CPH	NRK		0	AT5
QI	CPH	PRG		0	AT5 CR2
QI	CPH	RNN		0	AT7 AT5 73W
QI	CPH	SGD		0	AT5 AT7
QI	CPH	SOF		0	CR2
QI	CPH	SZG		0	73W
QI	CPH	TFS		0	73W
QI	CPH	TLV		0	73W
QI	CPH	ZRH		0	CR2 73W
QI	DUB	BLL		0	CR2
QI	FCO	CPH		0	CR2 73W
QI	FNC	CPH		0	73W
QI	KRP	CPH		0	AT7 AT5
QI	LGW	BLL		0	CR2
QI	LPA	BLL		0	73W
QI	LPA	CPH		0	73W
QI	MUC	BLL		0	CR2
QI	NCL	CPH		0	CR2
QI	NRK	CPH		0	AT5
QI	OSL	AAL		0	AT5 AT7
QI	OSL	BLL		0	CR2
QI	PRG	CPH		0	AT5 CR2
QI	RNN	CPH		0	73W AT7 AT5
QI	SGD	CPH		0	AT5 AT7
QI	SOF	CPH		0	CR2
QI	SZG	CPH		0	73W
QI	TFS	CPH		0	73W
QI	TLV	CPH		0	73W
QI	ZRH	CPH		0	CR2 73W
QL	CCS	PMV		0	D93
QL	PMV	CCS		0	D93
QL	PMV	VLN		0	D93
QL	VLN	PMV		0	D93
QM	BLZ	DAR		0	732
QM	BLZ	HRE		0	ATR
QM	BLZ	JNB		0	732
QM	BLZ	LLW		0	ATR 732
QM	BLZ	LUN		0	ATR
QM	DAR	BLZ		0	732
QM	HRE	BLZ		0	ATR
QM	HRE	LLW		0	ATR
QM	JNB	BLZ		0	732
QM	JNB	LLW		0	732
QM	LLW	BLZ		0	ATR 732
QM	LLW	DAR		0	732
QM	LLW	HRE		0	ATR
QM	LLW	JNB		0	732
QM	LLW	LUN		0	ATR
QM	LLW	ZZU		0	ATR
QM	LUN	BLZ		0	ATR
QM	LUN	LLW		0	ATR
QM	NBO	DAR		0	732
QM	ZZU	LLW		0	ATR
QR	ALG	DOH		0	333 332
QR	ALY	DOH		0	320
QR	AMD	DOH		0	321
QR	AMM	DOH		0	321
QR	ARN	DOH		0	332 333
QR	ATH	DOH		0	321
QR	ATQ	DOH		0	321
QR	AUH	DOH		0	320 321
QR	BAH	DOH		0	320 321 77W 332 77L
QR	BCN	DOH		0	319
QR	BEY	DOH		0	321 320
QR	BEY	DOH	*	0	320
QR	BKK	DOH		0	333 77W 332
QR	BKK	HAN		0	332 333
QR	BKK	SGN		0	333 332
QR	BLR	DOH		0	321 320
QR	BOM	DOH		0	77W 333 332 346
QR	BUD	OTP		0	320
QR	CAI	DOH		0	320 77L 332
QR	CAN	DOH		0	77W
QR	CCJ	DOH		0	321
QR	CDG	DOH		0	346
QR	CEB	DOH		0	333 332
QR	CGK	DOH		0	332 333
QR	CMB	DOH		0	320 321
QR	CMN	TIP		0	332 333
QR	COK	DOH		0	321 320
QR	CPH	DOH		0	332 333
QR	CPT	JNB		0	77L
QR	CTS	KIX	*	0	735
QR	DAC	DOH		0	333 332
QR	DAM	DOH		0	320 321
QR	DAR	DOH		0	320
QR	DEL	DOH		0	332 320 333 77L
QR	DME	DOH		0	320
QR	DMM	DOH		0	320 321
QR	DOH	ALG		0	333 332
QR	DOH	ALY		0	320
QR	DOH	AMD		0	321
QR	DOH	AMM		0	321
QR	DOH	ARN		0	332 333
QR	DOH	ATH		0	321
QR	DOH	ATQ		0	321
QR	DOH	AUH		0	320 321
QR	DOH	BAH		0	320 321 77W 332 77L
QR	DOH	BCN		0	319
QR	DOH	BEY		0	320 321
QR	DOH	BEY	*	0	320
QR	DOH	BKK		0	332 77W 333
QR	DOH	BLR		0	321 320
QR	DOH	BOM		0	333 332 346 77W
QR	DOH	CAI		0	320 77L 332
QR	DOH	CAN		0	77W
QR	DOH	CCJ		0	321
QR	DOH	CDG		0	346
QR	DOH	CEB		0	333 332
QR	DOH	CGK		0	332 333
QR	DOH	CMB		0	321 320
QR	DOH	COK		0	321 320
QR	DOH	CPH		0	332 333
QR	DOH	DAC		0	333 332
QR	DOH	DAM		0	320 321
QR	DOH	DAR		0	320
QR	DOH	DEL		0	320 333 77L 332
QR	DOH	DME		0	320
QR	DOH	DMM		0	320 321
QR	DOH	DXB		0	320 77L 333 321 332 77W
QR	DOH	ESB		0	320
QR	DOH	FCO		0	332 333
QR	DOH	FRA		0	332 333
QR	DOH	GOI		0	321
QR	DOH	GRU		0	77L
QR	DOH	GVA		0	332 333
QR	DOH	HKG		0	332
QR	DOH	HYD		0	321 320
QR	DOH	IAD		0	77W
QR	DOH	IAH		0	77L
QR	DOH	ICN		0	332 333
QR	DOH	IKA		0	320 321
QR	DOH	ISB		0	77W
QR	DOH	IST		0	321
QR	DOH	JED		0	77W
QR	DOH	JFK		0	77W
QR	DOH	JNB		0	77L
QR	DOH	KHI		0	321
QR	DOH	KIX		0	77W
QR	DOH	KRT		0	320 321
QR	DOH	KTM		0	320 333
QR	DOH	KUL		0	332 333
QR	DOH	KWI		0	333 321 320 332
QR	DOH	LGW		0	333 332
QR	DOH	LHE		0	333
QR	DOH	LHR		0	346 77W 332 333 77L
QR	DOH	LOS		0	333 332
QR	DOH	LXR		0	320 321
QR	DOH	MAA		0	321 333 332
QR	DOH	MAD		0	77W
QR	DOH	MAN		0	333 332
QR	DOH	MCT		0	320 321
QR	DOH	MEL		0	77L
QR	DOH	MHD		0	321 320
QR	DOH	MLE		0	321 332 333
QR	DOH	MNL		0	77W 333 77L
QR	DOH	MUC		0	332
QR	DOH	MXP		0	333 332
QR	DOH	NBO		0	320
QR	DOH	OTP		0	320
QR	DOH	PEK		0	77W
QR	DOH	PEW		0	332 333
QR	DOH	PVG		0	77W
QR	DOH	RUH		0	333 320 332 321
QR	DOH	SAH		0	320
QR	DOH	SEZ		0	319 332
QR	DOH	SGN		0	332 333
QR	DOH	SIN		0	77L 77W
QR	DOH	TIP		0	332 333
QR	DOH	TRV		0	321
QR	DOH	TUN		0	332 333
QR	DOH	TXL		0	320
QR	DOH	VIE		0	320
QR	DOH	ZRH		0	333 332
QR	DPS	SIN		0	77L 77W
QR	DXB	DOH		0	77L 320 333 321 332 77W
QR	ESB	DOH		0	320
QR	EZE	GRU		0	77L
QR	FCO	DOH		0	332 333
QR	FRA	DOH		0	332 333
QR	GOI	DOH		0	321
QR	GRU	DOH		0	77L
QR	GRU	EZE		0	77L
QR	GVA	DOH		0	332 333
QR	HAN	BKK		0	332 333
QR	HKG	DOH		0	332
QR	HKT	KUL		0	332 333
QR	HYD	DOH		0	321 320
QR	IAD	DOH		0	77W
QR	IAH	DOH		0	77L
QR	ICN	DOH		0	332 333
QR	IKA	DOH		0	320 321
QR	ISB	DOH		0	77W
QR	IST	DOH		0	321
QR	JED	DOH		0	77W
QR	JFK	DOH		0	77W
QR	JNB	DOH		0	77L
QR	KHI	DOH		0	321
QR	KIX	CTS	*	0	767
QR	KIX	DOH		0	77W
QR	KIX	OKA	*	0	777 767
QR	KRT	DOH		0	320 321
QR	KTM	DOH		0	320 333
QR	KUL	DOH		0	333 332
QR	KUL	HKT		0	332 333
QR	KWI	DOH		0	320 321 332
QR	LGW	DOH		0	333 332
QR	LHE	DOH		0	333
QR	LHR	DOH		0	333 346 77W 332 77L
QR	LOS	DOH		0	333 332
QR	LXR	DOH		0	320 321
QR	MAA	DOH		0	332 321 333
QR	MAD	DOH		0	77W
QR	MAN	DOH		0	333 332
QR	MCT	DOH		0	320 321
QR	MEL	DOH		0	77L
QR	MHD	DOH		0	321 320
QR	MLE	DOH		0	321 332 333
QR	MNL	DOH		0	333 77W 77L
QR	MUC	DOH		0	332
QR	MXP	DOH		0	333 332
QR	NBO	DOH		0	320
QR	NRT	KIX		0	77W
QR	OKA	KIX	*	0	767 735 320 777
QR	OTP	DOH		0	320
QR	PEK	DOH		0	77W
QR	PEW	DOH		0	332 333
QR	PVG	DOH		0	77W
QR	RUH	DOH		0	333 320 332 321
QR	SAH	DOH		0	320
QR	SEZ	DOH		0	332 319
QR	SGN	BKK		0	333 332
QR	SGN	DOH		0	332 333
QR	SIN	DOH		0	77W 77L
QR	SIN	DPS		0	77L 77W
QR	TIP	DOH		0	332 333
QR	TRV	DOH		0	321
QR	TUN	DOH		0	332 333
QR	TXL	DOH		0	320
QR	VIE	DOH		0	320
QR	ZRH	DOH		0	333 332
QS	CDG	PRG		0	320 735
QS	DXB	PRG		0	738
QS	FCO	PRG		0	320
QS	LPA	PRG		0	738
QS	PRG	CDG		0	320 735 738
QS	PRG	DXB		0	738
QS	PRG	FCO		0	320 735
QS	PRG	LPA		0	738
QS	PRG	TFS		0	738
QS	TFS	PRG		0	738
QU	HRK	VKO		0	 AT4
QU	NLV	VKO		0	 AT4
QU	VKO	HRK		0	 AT4
QU	VKO	NLV		0	AT4 
QU	VKO	VSG		0	 AT4
QU	VSG	VKO		0	 AT4
QV	BKK	LPQ		0	AT7
QV	BKK	VTE		0	AT7
QV	BKK	VTE	*	0	734
QV	BKK	ZVK		0	AT7
QV	CNX	LPQ		0	AT7
QV	HAN	LPQ		0	AT7
QV	HAN	LPQ	*	0	F70
QV	HAN	VTE		0	AT7
QV	HAN	VTE	*	0	320
QV	HOE	VTE		0	AT7
QV	JHG	LPQ		0	AT7
QV	KMG	VTE		0	AT7
QV	LPQ	BKK		0	AT7
QV	LPQ	CNX		0	AT7
QV	LPQ	HAN		0	AT7
QV	LPQ	HAN	*	0	F70
QV	LPQ	JHG		0	AT7
QV	LPQ	PKZ		0	AT7
QV	LPQ	REP	*	0	F70
QV	LPQ	VTE		0	AT7
QV	LXG	VTE		0	AT7
QV	ODY	VTE		0	AT7
QV	PKZ	LPQ		0	AT7
QV	PKZ	REP		0	AT7
QV	PKZ	SGN		0	AT7
QV	PKZ	VTE		0	AT7
QV	PKZ	ZVK		0	AT7
QV	PNH	VTE	*	0	320
QV	REP	LPQ	*	0	F70
QV	REP	PKZ		0	AT7
QV	REP	VTE		0	AT7
QV	SGN	PKZ		0	AT7
QV	VTE	BKK		0	AT7
QV	VTE	BKK	*	0	734
QV	VTE	HAN		0	AT7
QV	VTE	HAN	*	0	320
QV	VTE	HOE		0	AT7
QV	VTE	KMG		0	AT7
QV	VTE	LPQ		0	AT7
QV	VTE	LXG		0	AT7
QV	VTE	ODY		0	AT7
QV	VTE	PKZ		0	AT7
QV	VTE	PNH	*	0	320
QV	VTE	REP		0	AT7
QV	VTE	XKH		0	AT7
QV	XKH	VTE		0	AT7
QV	ZVK	BKK		0	AT7
QV	ZVK	PKZ		0	AT7
QZ	BDO	DPS		0	733
QZ	BDO	KUL		0	733
QZ	BDO	MES		0	733
QZ	BDO	SIN		0	733
QZ	BKI	CGK		0	320
QZ	BKK	CGK		0	320
QZ	BKK	MES		0	320
QZ	BKK	SUB		0	320
QZ	CGK	BKI		0	320
QZ	CGK	BKK		0	320
QZ	CGK	DPS		0	320
QZ	CGK	HKT		0	320
QZ	CGK	JOG		0	320
QZ	CGK	KUL		0	320
QZ	CGK	PEN		0	320
QZ	CGK	SGN		0	320
QZ	CGK	SIN		0	320
QZ	CGK	SUB		0	733
QZ	DPS	BDO		0	733
QZ	DPS	CGK		0	320
QZ	DPS	DRW		0	320
QZ	DPS	KUL		0	320
QZ	DPS	PER		0	320
QZ	DPS	SIN		0	320
QZ	DRW	DPS		0	320
QZ	HKG	MES		0	320
QZ	HKT	CGK		0	320
QZ	JOG	CGK		0	320
QZ	JOG	SIN		0	320
QZ	KUL	BDO		0	733
QZ	KUL	CGK		0	320
QZ	KUL	DPS		0	320
QZ	KUL	MES		0	320 733
QZ	KUL	SUB		0	320
QZ	MES	BDO		0	733
QZ	MES	BKK		0	320
QZ	MES	HKG		0	320
QZ	MES	KUL		0	320 733
QZ	MES	PEN		0	320
QZ	MES	SUB		0	320
QZ	PEN	CGK		0	320
QZ	PEN	MES		0	320
QZ	PEN	SUB		0	320
QZ	PER	DPS		0	320
QZ	SGN	CGK		0	320
QZ	SIN	BDO		0	733
QZ	SIN	CGK		0	320
QZ	SIN	DPS		0	320
QZ	SIN	JOG		0	320
QZ	SUB	BKK		0	320
QZ	SUB	CGK		0	733
QZ	SUB	KUL		0	320
QZ	SUB	MES		0	320
QZ	SUB	PEN		0	320
R2	DME	OSW		0	TU3
R2	DME	REN		0	735
R2	DYU	REN		0	735
R2	LBD	REN		0	735
R2	LED	REN		0	735
R2	OSW	DME		0	TU3
R2	REN	DME		0	735
R2	REN	DYU		0	735
R2	REN	LBD		0	735
R2	REN	LED		0	735
R3	BQS	VKO		0	752
R3	BQS	VKO	*	0	T20
R3	BQS	YKS		0	A40
R3	BTK	DME	*	0	319
R3	BTK	VKO		0	737
R3	CKH	YKS		0	AN4
R3	CYX	YKS		0	AN4
R3	DME	BTK	*	0	319
R3	DME	IKT	*	0	767
R3	DME	YKS	*	0	738
R3	DYU	IKT		0	TU5
R3	DYU	KRR		0	738
R3	GDX	IKT	*	0	320
R3	GDX	KHV		0	A40
R3	GDX	OVB		0	738
R3	GDX	PKC		0	AN4
R3	GDX	VKO		0	757
R3	GDX	YKS		0	AN4
R3	HRB	YKS		0	TU5
R3	IKS	YKS		0	AN4
R3	IKT	DME	*	0	767
R3	IKT	DYU		0	TU5
R3	IKT	GDX	*	0	320
R3	IKT	OVB	*	0	320
R3	IKT	YKS		0	TU5
R3	KHV	GDX		0	A40
R3	KHV	YKS		0	A40
R3	KRR	DYU		0	738
R3	KRR	NUX		0	TU5
R3	KRR	OVB		0	738
R3	KRR	PRG		0	738
